,מספר לקוח,שם לקוח,מק'ט,תאור משפחת מוצר,מחיר ליחידה,הנחה כללית (%),שם סוכן,מוצר משלים,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),כמות (ללא סיכום),כמות,סכום (שח),כמות ביח' מפעל,עמלת סוכן (שח),רווח (שח),עמלת סוכן (%),עלות ליחידה (שח),תאריך
4127,200070,"חלקי חילוף אבו מוך בע""מ",35021127LPR,דיסקיות,214.0,0.0,ישראל בנינפלד,560552.0,-52.1,0.0,0.0,-1,-1,-102.57,-1,-3.07,-47.39,3.0,52.1,2024-03-20
4128,200070,"חלקי חילוף אבו מוך בע""מ",35021127LPR,דיסקיות,214.0,0.0,ישראל בנינפלד,560552.0,52.1,0.0,0.0,1,1,102.65,1,3.07,47.47,3.0,52.1,2024-01-29
4129,200070,"חלקי חילוף אבו מוך בע""מ",35021127LPR,דיסקיות,214.0,0.0,ישראל בנינפלד,560552.0,104.19,0.0,0.0,2,2,205.39,2,6.16,95.03,3.0,52.1,2024-04-01
4130,200070,"חלקי חילוף אבו מוך בע""מ",35041214LPR,דיסקיות,222.0,0.0,ישראל בנינפלד,,50.97,0.0,0.0,1,1,110.89,1,3.32,56.59,3.0,50.97,2024-08-10
4131,200070,"חלקי חילוף אבו מוך בע""מ",35041214LPR,דיסקיות,222.0,0.0,ישראל בנינפלד,,50.97,0.0,0.0,1,1,110.92,1,3.32,56.62,3.0,50.97,2024-09-09
4132,200070,"חלקי חילוף אבו מוך בע""מ",35041214LPR,דיסקיות,222.0,0.0,ישראל בנינפלד,,50.97,0.0,0.0,1,1,111.04,1,3.33,56.73,3.0,50.97,2024-08-26
4133,200070,"חלקי חילוף אבו מוך בע""מ",35140316LPR,דיסקיות,149.0,0.0,ישראל בנינפלד,,35.18,0.0,0.0,1,1,71.79,1,2.15,34.45,3.0,35.18,2024-06-02
4134,200070,"חלקי חילוף אבו מוך בע""מ",35140316LPR,דיסקיות,149.0,0.0,ישראל בנינפלד,,35.18,0.0,0.0,1,1,74.43,1,2.23,37.01,3.0,35.18,2024-04-16
4135,200070,"חלקי חילוף אבו מוך בע""מ",35140349LPR,דיסקיות,117.0,0.0,ישראל בנינפלד,560552.0,58.22,0.0,0.0,2,2,112.3,2,3.36,50.71,3.0,29.11,2024-01-21
4136,200070,"חלקי חילוף אבו מוך בע""מ",35140420LPR,דיסקיות,178.0,0.0,ישראל בנינפלד,,48.22,0.0,0.0,1,1,85.59,1,2.56,34.8,3.0,48.22,2024-03-17
4137,200070,"חלקי חילוף אבו מוך בע""מ",35390973LPR,דיסקיות,163.0,0.0,ישראל בנינפלד,,53.06,0.0,0.0,1,1,81.55,1,2.44,26.04,3.0,53.06,2024-08-29
4138,200070,"חלקי חילוף אבו מוך בע""מ",35391726MATEC,דיסקיות,56.0,0.0,ישראל בנינפלד,,60.2,0.0,0.0,5,5,139.99,5,4.19,75.59,3.0,12.04,2024-09-26
4139,200070,"חלקי חילוף אבו מוך בע""מ",35392727LPR,דיסקיות,197.0,0.0,ישראל בנינפלד,,62.28,0.0,0.0,1,1,98.32,1,2.94,33.09,3.0,62.28,2024-09-24
4140,200070,"חלקי חילוף אבו מוך בע""מ",35480152BREMBO,דיסקיות,182.0,0.0,ישראל בנינפלד,,43.05,0.0,0.0,1,1,91.19,1,2.73,45.4,3.0,43.05,2024-03-07
4141,200070,"חלקי חילוף אבו מוך בע""מ",35580379LPR,דיסקיות,153.0,0.0,ישראל בנינפלד,,44.0,0.0,0.0,1,1,76.21,1,2.28,29.92,3.0,44.0,2024-09-24
4142,200070,"חלקי חילוף אבו מוך בע""מ",35641225ROKET,דיסקיות,177.0,0.0,ישראל בנינפלד,,0.0,0.0,0.0,2,2,177.03,2,5.31,171.71,3.0,0.0,2024-08-08
4143,200070,"חלקי חילוף אבו מוך בע""מ",36550939LPR,נעלי בלם,145.0,0.0,ישראל בנינפלד,,-41.97,0.0,0.0,-1,-1,-72.39,-1,-2.17,-28.24,3.0,41.97,2024-09-06
4144,200070,"חלקי חילוף אבו מוך בע""מ",36550939LPR,נעלי בלם,145.0,0.0,ישראל בנינפלד,,41.97,0.0,0.0,1,1,72.63,1,2.17,28.48,3.0,41.97,2024-06-02
4145,200070,"חלקי חילוף אבו מוך בע""מ",36550943LPR,נעלי בלם,189.0,0.0,ישראל בנינפלד,,59.71,0.0,0.0,1,1,94.87,1,2.84,32.31,3.0,59.71,2024-12-05
4146,200070,"חלקי חילוף אבו מוך בע""מ",40450433LONGKOU,דרמים - תוף בלם,229.0,0.0,ישראל בנינפלד,,123.36,0.0,0.0,2,2,229.19,2,6.87,98.95,3.0,61.68,2024-02-07
4147,200070,"חלקי חילוף אבו מוך בע""מ",41020441ROCET,צלחות,60.0,0.0,ישראל בנינפלד,,0.0,0.0,0.0,2,2,119.95,2,3.59,116.35,3.0,0.0,2024-07-22
4148,200070,"חלקי חילוף אבו מוך בע""מ",41020441ROCET,צלחות,62.0,0.0,ישראל בנינפלד,,0.0,0.0,0.0,2,2,124.06,2,3.72,120.33,3.0,0.0,2024-11-08
4149,200070,"חלקי חילוף אבו מוך בע""מ",41020504LPR,צלחות,338.0,0.0,ישראל בנינפלד,,163.47,0.0,0.0,2,2,324.79,2,9.74,151.57,3.0,81.74,2024-01-18
4150,200070,"חלקי חילוף אבו מוך בע""מ",41020504LPR,צלחות,338.0,0.0,ישראל בנינפלד,,163.47,0.0,0.0,2,2,337.61,2,10.12,164.01,3.0,81.74,2024-01-05
4151,200070,"חלקי חילוף אבו מוך בע""מ",41020506LPR,צלחות,306.0,0.0,ישראל בנינפלד,,143.71,0.0,0.0,2,2,294.13,2,8.82,141.59,3.0,71.85,2024-10-03
4152,200070,"חלקי חילוף אבו מוך בע""מ",41021212LPR,צלחות,519.0,0.0,ישראל בנינפלד,,314.22,0.0,0.0,2,2,519.04,2,15.57,189.24,3.0,157.11,2024-07-25
4153,200070,"חלקי חילוף אבו מוך בע""מ",41030200LPR,צלחות,162.0,0.0,ישראל בנינפלד,,82.64,0.0,0.0,2,2,161.68,2,4.85,74.18,3.0,41.32,2024-05-15
4154,200070,"חלקי חילוף אבו מוך בע""מ",41370863LONGKOU,צלחות,108.0,0.0,ישראל בנינפלד,,51.58,0.0,0.0,2,2,107.99,2,3.23,53.17,3.0,25.79,2024-08-18
4155,200070,"חלקי חילוף אבו מוך בע""מ",41371516LPR,צלחות,216.0,0.0,ישראל בנינפלד,,122.78,0.0,0.0,2,2,207.46,2,6.22,78.45,3.0,61.39,2024-10-03
4156,200070,"חלקי חילוף אבו מוך בע""מ",41371516LPR,צלחות,216.0,0.0,ישראל בנינפלד,,122.78,0.0,0.0,2,2,216.09,2,6.48,86.82,3.0,61.39,2024-08-26
