משפחה,תאור מחסן,מחסן,כמות,מק'ט
70.0,מחסן ראשי,Main,11.0,70451206ER
70.0,מחסן ראשי,Main,0.0,70451210ER
70.0,מחסן ראשי,Main,1.0,70451235GSP
70.0,מחסן ראשי,Main,51.0,70451508ER
70.0,מחסן ראשי,Main,6.0,70451510ER
70.0,מחסן ראשי,Main,10.0,70451543GSP
70.0,מחסן ראשי,Main,7.0,70451647GSP
70.0,מחסן ראשי,Main,36.0,70452400ER
70.0,מחסן ראשי,Main,2.0,70452402ER
70.0,מחסן ראשי,Main,8.0,70480212OCAP
70.0,מחסן ראשי,Main,9.0,70480708ER
70.0,מחסן ראשי,Main,19.0,70480800ER
70.0,מחסן ראשי,Main,10.0,70480802ER
70.0,מחסן ראשי,Main,29.0,70480806ER
70.0,מחסן ראשי,Main,49.0,70490263GSP
70.0,מחסן ראשי,Main,27.0,70490300ER
70.0,מחסן ראשי,Main,12.0,70490673GSP
70.0,מחסן ראשי,Main,15.0,70490677BAW
70.0,מחסן ראשי,Main,1.0,70491004ER
70.0,מחסן ראשי,Main,1.0,70491006ER
70.0,מחסן ראשי,Main,59.0,70491087GSP
70.0,מחסן ראשי,Main,-1.0,70491089GSP
70.0,מחסן ראשי,Main,24.0,70491306ER
70.0,מחסן ראשי,Main,6.0,70491504ER
70.0,מחסן ראשי,Main,-2.0,70491603GSP
70.0,מחסן ראשי,Main,4.0,70491608ER
70.0,מחסן ראשי,Main,149.0,70550209GSP
70.0,מחסן ראשי,Main,1.0,70550310ER
70.0,מחסן ראשי,Main,10.0,70550313GSP
70.0,מחסן ראשי,Main,3.0,70550404ER
70.0,מחסן ראשי,Main,17.0,70551016ER
70.0,מחסן ראשי,Main,8.0,70551202ER
70.0,מחסן ראשי,Main,12.0,70551206ER
70.0,מחסן ראשי,Main,91.0,70551219GSP
70.0,מחסן פגומים,06,1.0,70551906ER
70.0,מחסן ראשי,Main,3.0,70551906ER
70.0,מחסן ראשי,Main,9.0,70551925GSP
70.0,מחסן ראשי,Main,8.0,70552000ER
70.0,מחסן ראשי,Main,72.0,70552031GSP
70.0,מחסן פגומים,06,2.0,70552112ER
70.0,מחסן ראשי,Main,14.0,70552112ER
70.0,מחסן ראשי,Main,2.0,70552133GSP
70.0,מחסן ראשי,Main,31.0,70552702ER
70.0,מחסן ראשי,Main,12.0,70560500ER
70.0,מחסן ראשי,Main,-12.0,70580100ER
70.0,מחסן ראשי,Main,8.0,70580102ER
70.0,מחסן ראשי,Main,5.0,70580104ER
70.0,מחסן בירורים,05,32.0,70580139GSP
70.0,מחסן ראשי,Main,3.0,70580143GSP
70.0,מחסן ראשי,Main,32.0,70580502ER
70.0,מחסן ראשי,Main,9.0,70580504ER
70.0,מחסן ראשי,Main,9.0,70580547GSP
70.0,מחסן ראשי,Main,41.0,70610104ER
70.0,מחסן ראשי,Main,4.0,70610461GSP
70.0,מחסן ראשי,Main,24.0,70620102ER
70.0,מחסן בירורים,05,15.0,70620602ER
70.0,מחסן פגומים,06,2.0,70620606ER
70.0,מחסן ראשי,Main,17.0,70620606ER
70.0,מחסן ראשי,Main,16.0,70620671BAW
70.0,מחסן ראשי,Main,3.0,70621200ER
70.0,מחסן ראשי,Main,-4.0,70621283BAW
70.0,מחסן פגומים,06,2.0,70621304ER
70.0,מחסן ראשי,Main,6.0,70621304ER
70.0,מחסן ראשי,Main,6.0,70640502ER
70.0,מחסן ראשי,Main,21.0,70640504ER
70.0,מחסן ראשי,Main,43.0,70640595GSP
70.0,מחסן פגומים,06,1.0,70640605ARM
70.0,מחסן ראשי,Main,24.0,70640606ER
70.0,מחסן ראשי,Main,3.0,70640607GSP
70.0,מחסן ראשי,Main,33.0,70640610ER
70.0,מחסן ראשי,Main,5.0,70640612ER
70.0,מחסן ראשי,Main,24.0,70640708ER
70.0,מחסן בירורים,05,22.0,70641217GSP
70.0,מחסן ראשי,Main,35.0,70641314ER
70.0,מחסן ראשי,Main,15.0,70641316ER
70.0,מחסן ראשי,Main,35.0,70641318ER
70.0,מחסן ראשי,Main,4.0,70642906ER
70.0,מחסן ראשי,Main,2.0,70680208ER
70.0,מחסן ראשי,Main,20.0,70680402ER
70.0,מחסן ראשי,Main,8.0,70680500ER
70.0,מחסן ראשי,Main,49.0,70680602ER
70.0,מחסן ראשי,Main,9.0,70680631GSP
70.0,מחסן ראשי,Main,3.0,70680804ER
70.0,מחסן ראשי,Main,10.0,70680812ER
70.0,מחסן ראשי,Main,2.0,70680839GSP
70.0,מחסן ראשי,Main,10.0,70680906ER
70.0,מחסן ראשי,Main,49.0,70681312ER
70.0,מחסן ראשי,Main,13.0,70681314ER
70.0,מחסן פגומים,06,2.0,70681345GSP
70.0,מחסן ראשי,Main,14.0,70681345GSP
70.0,מחסן ראשי,Main,17.0,70760202ER
70.0,מחסן ראשי,Main,18.0,70760300ER
70.0,מחסן ראשי,Main,5.0,70760404ER
70.0,מחסן ראשי,Main,133.0,70760449GSP
70.0,מחסן ראשי,Main,1.0,70760606ER
70.0,מחסן ראשי,Main,53.0,70760855GSP
70.0,מחסן ראשי,Main,3.0,70761408ER
70.0,מחסן ראשי,Main,4.0,70761710ER
70.0,מחסן ראשי,Main,47.0,70761965GSP
70.0,מחסן ראשי,Main,50.0,70780169GSP
70.0,מחסן פגומים,06,5.0,70780273GSP
70.0,מחסן ראשי,Main,221.0,70780273GSP
70.0,מחסן ראשי,Main,7.0,70780275GSP
70.0,מחסן פגומים,06,1.0,70780304ER
70.0,מחסן ראשי,Main,24.0,70780304ER
70.0,מחסן ראשי,Main,49.0,70780379GSP
70.0,מחסן ראשי,Main,-1.0,70780785GSP
70.0,מחסן ראשי,Main,8.0,70781000ER
70.0,מחסן ראשי,Main,-2.0,70781407ER
70.0,מחסן ראשי,Main,83.0,70781495GSP
70.0,מחסן ראשי,Main,11.0,70800206ER
70.0,מחסן ראשי,Main,6.0,70800208ER
70.0,מחסן ראשי,Main,97.0,70800505GSP
70.0,מחסן ראשי,Main,0.0,70800609GSP
70.0,מחסן ראשי,Main,6.0,70800900ER
70.0,מחסן ראשי,Main,15.0,70801004ER
70.0,מחסן ראשי,Main,5.0,70801308ER
70.0,מחסן ראשי,Main,23.0,70801331GSP
70.0,מחסן ראשי,Main,8.0,70801502ER
70.0,מחסן ראשי,Main,37.0,70801537GSP
70.0,מחסן ראשי,Main,21.0,70801539GSP
70.0,מחסן ראשי,Main,42.0,70801845GSP
70.0,מחסן ראשי,Main,1.0,70820200ER
70.0,מחסן ראשי,Main,15.0,70820249BAW
70.0,מחסן ראשי,Main,10.0,70820604ER
70.0,מחסן ראשי,Main,8.0,70820957GSP
70.0,מחסן ראשי,Main,41.0,70820959GSP
70.0,מחסן ראשי,Main,11.0,70821006ER
70.0,מחסן ראשי,Main,26.0,70821067GSP
70.0,מחסן ראשי,Main,19.0,70821071GSP
70.0,מחסן ראשי,Main,4.0,70821208ER
70.0,מחסן ראשי,Main,0.0,70821210ER
70.0,מחסן ראשי,Main,21.0,70821275GSP
70.0,מחסן ראשי,Main,-1.0,70821277ARM
70.0,מחסן ראשי,Main,26.0,70821302ER
70.0,מחסן ראשי,Main,13.0,70821314ER
70.0,מחסן ראשי,Main,16.0,70821316ER
70.0,מחסן ראשי,Main,16.0,70821385GSP
70.0,מחסן ראשי,Main,39.0,70821391GSP
70.0,מחסן ראשי,Main,26.0,70821795GSP
70.0,מחסן ראשי,Main,26.0,70900108ER
70.0,מחסן ראשי,Main,17.0,70900702ER
70.0,מחסן ראשי,Main,4.0,70900704ER
70.0,מחסן ראשי,Main,16.0,70900706ER
70.0,מחסן ראשי,Main,31.0,70900708ER
70.0,מחסן ראשי,Main,1.0,70900904ER
70.0,מחסן ראשי,Main,16.0,70901511GSP
70.0,מחסן ראשי,Main,3.0,70901708ER
70.0,מחסן ראשי,Main,26.0,70901904ER
70.0,מחסן ראשי,Main,42.0,70901915GSP
70.0,מחסן ראשי,Main,16.0,70901919GSP
70.0,מחסן ראשי,Main,4.0,70940918ER
70.0,מחסן ראשי,Main,21.0,70940927GSP
70.0,מחסן ראשי,Main,8.0,70941010ER
70.0,מחסן ראשי,Main,43.0,70941035GSP
70.0,מחסן ראשי,Main,8.0,70941102ER
70.0,מחסן ראשי,Main,16.0,70941314ER
70.0,מחסן ראשי,Main,24.0,70941339GSP
70.0,מחסן ראשי,Main,103.0,70941445GSP
70.0,מחסן ראשי,Main,34.0,70941449GSP
70.0,מחסן ראשי,Main,22.0,70941806ER
70.0,מחסן ראשי,Main,21.0,70941808ER
70.0,מחסן ראשי,Main,31.0,70941861GSP
70.0,מחסן ראשי,Main,31.0,70941863GSP
70.0,מחסן ראשי,Main,23.0,70941912ER
70.0,מחסן ראשי,Main,135.0,70941973GSP
70.0,מחסן ראשי,Main,15.0,70941975GSP
70.0,מחסן ראשי,Main,-1.0,70941979GSP
70.0,מחסן ראשי,Main,10.0,70950283BAW
70.0,מחסן ראשי,Main,26.0,70960202ER
70.0,מחסן ראשי,Main,31.0,70960304ER
70.0,מחסן ראשי,Main,33.0,70960502ER
70.0,מחסן ראשי,Main,65.0,70960506ER
70.0,מחסן ראשי,Main,20.0,70960514ER
70.0,מחסן ראשי,Main,22.0,70960891GSP
70.0,מחסן ראשי,Main,15.0,70960904ER
70.0,מחסן ראשי,Main,6.0,70960905ER
70.0,מחסן ראשי,Main,71.0,70960993BAW
70.0,מחסן ראשי,Main,28.0,70960995GSP
70.0,מחסן ראשי,Main,9.0,70961309ER
70.0,מחסן ראשי,Main,26.0,70961399BAW
70.0,מחסן ראשי,Main,13.0,70961501BAW
70.0,מחסן ראשי,Main,21.0,70961510ER
70.0,מחסן ראשי,Main,15.0,70961703BAW
70.0,מחסן ראשי,Main,34.0,70961705GSP
70.0,מחסן ראשי,Main,22.0,70961907BAW
70.0,מחסן ראשי,Main,10.0,70961909BAW
70.0,מחסן ראשי,Main,-2.0,70961911BAW
70.0,מחסן ראשי,Main,18.0,70961913BAW
70.0,מחסן ראשי,Main,24.0,70961915BAW
70.0,מחסן ראשי,Main,21.0,70961926ER
70.0,מחסן פגומים,06,1.0,70962202ER
70.0,מחסן ראשי,Main,15.0,70962202ER
70.0,מחסן ראשי,Main,79.0,70962212ER
70.0,מחסן ראשי,Main,40.0,70962217BAW
70.0,מחסן ראשי,Main,-38.0,70962219BAW
70.0,מחסן ראשי,Main,102.0,70962429GSP
70.0,מחסן ראשי,Main,43.0,70962606ER
70.0,מחסן ראשי,Main,12.0,70962631BAW
70.0,מחסן ראשי,Main,100.0,70962633BAW
70.0,מחסן ראשי,Main,19.0,70962802ER
70.0,מחסן ראשי,Main,6.0,70962804ER
70.0,מחסן ראשי,Main,84.0,70962839GSP
70.0,מחסן ראשי,Main,21.0,70962941BAW
70.0,מחסן ראשי,Main,8.0,70962945GSP
70.0,מחסן ראשי,Main,17.0,70962947BAW
70.0,מחסן ראשי,Main,35.0,70963202ER
70.0,מחסן ראשי,Main,25.0,70963251BAW
70.0,מחסן ראשי,Main,4.0,70963300ER
70.0,מחסן ראשי,Main,32.0,70963355GSP
70.0,מחסן ראשי,Main,2.0,70963357BAW
70.0,מחסן ראשי,Main,1.0,70970400ER
70.0,מחסן ראשי,Main,11.0,70970502ER
70.0,מחסן ראשי,Main,18.0,70980259BAW
70.0,מחסן ראשי,Main,44.0,70990361GSP
70.0,מחסן ראשי,Main,21.0,70990602ER
70.0,מחסן ראשי,Main,8.0,70990865BAW
70.0,מחסן ראשי,Main,30.0,70990867GSP
70.0,מחסן ראשי,Main,23.0,70991069BAW
70.0,מחסן ראשי,Main,4.0,70991071BAW
71.0,מחסן פגומים,06,2.0,71020403TOTAL
71.0,מחסן ראשי,Main,1.0,71020409ARM
71.0,מחסן ראשי,Main,0.0,71020411ARM
71.0,מחסן ראשי,Main,16.0,71020413ARM
71.0,מחסן ראשי,Main,1.0,71020415ARM
71.0,מחסן ראשי,Main,1.0,71021202ER
71.0,מחסן פגומים,06,1.0,71021203ER
71.0,מחסן ראשי,Main,1.0,71021203ER
71.0,מחסן ראשי,Main,7.0,71021210ER
71.0,מחסן ראשי,Main,7.0,71021211ER
71.0,מחסן ראשי,Main,13.0,71021261BAW
71.0,מחסן ראשי,Main,0.0,71030163GSP
71.0,מחסן פגומים,06,4.0,71030163TOTAL
71.0,מחסן ראשי,Main,0.0,71030169TOTAL
71.0,מחסן פגומים,06,3.0,71030169TOTAL
71.0,מחסן ראשי,Main,1.0,71030171GSP
71.0,מחסן ראשי,Main,20.0,71030200ER
71.0,מחסן ראשי,Main,21.0,71030201ER
71.0,מחסן ראשי,Main,0.0,71030202TOTAL
71.0,מחסן ראשי,Main,17.0,71030204ER
71.0,מחסן ראשי,Main,23.0,71030205ER
71.0,מחסן ראשי,Main,14.0,71030208ER
71.0,מחסן ראשי,Main,10.0,71030209ER
71.0,מחסן ראשי,Main,1.0,71030210ORG
71.0,מחסן ראשי,Main,1.0,71030211ORG
71.0,מחסן ראשי,Main,4.0,71030214ER
71.0,מחסן ראשי,Main,2.0,71030215ER
71.0,מחסן ראשי,Main,19.0,71030222ER
71.0,מחסן ראשי,Main,0.0,71030275TOTAL
71.0,מחסן פגומים,06,1.0,71030275TOTAL
71.0,מחסן ראשי,Main,0.0,71030277TOTAL
71.0,מחסן פגומים,06,2.0,71030277TOTAL
71.0,מחסן פגומים,06,4.0,71030279TOTAL
71.0,מחסן ראשי,Main,0.0,71030281TOTAL
71.0,מחסן פגומים,06,3.0,71030281TOTAL
71.0,מחסן פגומים,06,5.0,71030283TOTAL
71.0,מחסן ראשי,Main,0.0,71030285TOTAL
71.0,מחסן פגומים,06,7.0,71030285TOTAL
71.0,מחסן פגומים,06,1.0,71030287TOTAL
71.0,מחסן ראשי,Main,1.0,71030289TOTAL
71.0,מחסן פגומים,06,1.0,71030291TOTAL
71.0,מחסן ראשי,Main,0.0,71040200TOTAL
71.0,מחסן ראשי,Main,0.0,71040201ER
71.0,מחסן פגומים,06,1.0,71040201ER
71.0,מחסן ראשי,Main,0.0,71040202ER
71.0,מחסן פגומים,06,1.0,71040202ER
71.0,מחסן ראשי,Main,2.0,71040300OCAP
71.0,מחסן ראשי,Main,2.0,71040301ARM
71.0,מחסן ראשי,Main,1.0,71040302OCAP
71.0,מחסן ראשי,Main,1.0,71040303ARM
71.0,מחסן ראשי,Main,10.0,71040304ER
71.0,מחסן ראשי,Main,1.0,71040305ARM
71.0,מחסן ראשי,Main,12.0,71040305ER
71.0,מחסן ראשי,Main,8.0,71040308ER
71.0,מחסן ראשי,Main,5.0,71040309ER
71.0,מחסן ראשי,Main,23.0,71040395ARM
71.0,מחסן ראשי,Main,10.0,71040397ARM
71.0,מחסן ראשי,Main,0.0,71040399ARM
71.0,מחסן ראשי,Main,5.0,71040507ARM
71.0,מחסן ראשי,Main,0.0,71040509ARM
71.0,מחסן ראשי,Main,9.0,71040611ARM
71.0,מחסן ראשי,Main,6.0,71040613ARM
71.0,מחסן ראשי,Main,4.0,71040617ARM
71.0,מחסן ראשי,Main,10.0,71041119ARM
71.0,מחסן ראשי,Main,11.0,71041121ARM
71.0,מחסן ראשי,Main,20.0,71041123TOTAL
71.0,מחסן ראשי,Main,35.0,71041125TOTAL
71.0,מחסן ראשי,Main,1.0,71041127ARM
71.0,מחסן ראשי,Main,1.0,71041129ARM
71.0,מחסן ראשי,Main,18.0,71041416ER
71.0,מחסן ראשי,Main,0.0,71041417ER
71.0,מחסן ראשי,Main,8.0,71080831ARM
71.0,מחסן ראשי,Main,5.0,71080833ARM
71.0,מחסן ראשי,Main,16.0,71081335TOTAL
71.0,מחסן ראשי,Main,12.0,71081337TOTAL
71.0,מחסן ראשי,Main,13.0,71081347ARM
71.0,מחסן ראשי,Main,15.0,71081349ARM
71.0,מחסן ראשי,Main,4.0,71081500OCAP
71.0,מחסן ראשי,Main,10.0,71081501ER
71.0,מחסן ראשי,Main,11.0,71081502ER
71.0,מחסן פגומים,06,1.0,71081505ER
71.0,מחסן ראשי,Main,12.0,71081505ER
71.0,מחסן פגומים,06,1.0,71081506ER
71.0,מחסן ראשי,Main,7.0,71081506ER
71.0,מחסן ראשי,Main,0.0,71081700ARM
71.0,מחסן ראשי,Main,1.0,71081702ARM
71.0,מחסן פגומים,06,1.0,71081708ER
71.0,מחסן פגומים,06,1.0,71081710ER
71.0,מחסן ראשי,Main,1.0,71081710ER
71.0,מחסן ראשי,Main,16.0,71140273BAW
71.0,מחסן פגומים,06,1.0,71140279BAW
71.0,מחסן ראשי,Main,23.0,71140279BAW
71.0,מחסן פגומים,06,2.0,71140332ER
71.0,מחסן פגומים,06,3.0,71140333ER
71.0,מחסן ראשי,Main,20.0,71140412ER
71.0,מחסן ראשי,Main,21.0,71140413ER
71.0,מחסן ראשי,Main,0.0,71140481BAW
71.0,מחסן ראשי,Main,28.0,71140520BAW
71.0,מחסן ראשי,Main,3.0,71140805ER
71.0,מחסן ראשי,Main,9.0,71140806ER
71.0,מחסן ראשי,Main,11.0,71200100ER
71.0,מחסן ראשי,Main,33.0,71200103ER
71.0,מחסן ראשי,Main,17.0,71200104ER
71.0,מחסן פגומים,06,1.0,71200107ER
71.0,מחסן ראשי,Main,8.0,71200108ER
71.0,מחסן ראשי,Main,3.0,71200110BAW
71.0,מחסן ראשי,Main,0.0,71200111BAW
71.0,מחסן ראשי,Main,0.0,71200120BAW
71.0,מחסן ראשי,Main,0.0,71200121BAW
71.0,מחסן ראשי,Main,0.0,71200165BAW
71.0,מחסן פגומים,06,1.0,71200167BAW
71.0,מחסן ראשי,Main,15.0,71200167BAW
71.0,מחסן פגומים,06,3.0,71200169BAW
71.0,מחסן פגומים,06,2.0,71200171BAW
71.0,מחסן ראשי,Main,56.0,71200171BAW
71.0,מחסן ראשי,Main,0.0,71200173BAW
71.0,מחסן פגומים,06,3.0,71200173BAW
71.0,מחסן ראשי,Main,0.0,71200275BAW
71.0,מחסן ראשי,Main,2.0,71220200OCAP
71.0,מחסן ראשי,Main,10.0,71220202ER
71.0,מחסן ראשי,Main,2.0,71220202OCAP
71.0,מחסן ראשי,Main,10.0,71220203ER
71.0,מחסן ראשי,Main,8.0,71220204ER
71.0,מחסן ראשי,Main,8.0,71220205ER
71.0,מחסן ראשי,Main,3.0,71220401ER
71.0,מחסן ראשי,Main,3.0,71220402ER
71.0,מחסן ראשי,Main,9.0,71220503ER
71.0,מחסן ראשי,Main,10.0,71220504ER
71.0,מחסן ראשי,Main,8.0,71220505ER
71.0,מחסן ראשי,Main,8.0,71220506ER
71.0,מחסן ראשי,Main,2.0,71240107ARM
71.0,מחסן ראשי,Main,9.0,71240400ER
71.0,מחסן ראשי,Main,1.0,71240401ER
71.0,מחסן ראשי,Main,4.0,71240405ARM
71.0,מחסן ראשי,Main,11.0,71240407ARM
71.0,מחסן ראשי,Main,4.0,71250477ARM
71.0,מחסן ראשי,Main,5.0,71250479ARM
71.0,מחסן ראשי,Main,74.0,71250481ARM
71.0,מחסן ראשי,Main,9.0,71250483ARM
71.0,מחסן ראשי,Main,61.0,71250885TOTAL
71.0,מחסן ראשי,Main,54.0,71250887TOTAL
71.0,מחסן ראשי,Main,24.0,71260395TOTAL
71.0,מחסן ראשי,Main,11.0,71260397TOTAL
71.0,מחסן ראשי,Main,0.0,71260401TOTAL
71.0,מחסן ראשי,Main,0.0,71260403ER
71.0,מחסן ראשי,Main,4.0,71260405ER
71.0,מחסן ראשי,Main,11.0,71260500ER
71.0,מחסן ראשי,Main,5.0,71260501ER
71.0,מחסן פגומים,06,1.0,71260507TOTAL
71.0,מחסן ראשי,Main,2.0,71260509TOTAL
71.0,מחסן ראשי,Main,3.0,71310104TOTAL
71.0,מחסן פגומים,06,1.0,71310105TOTAL
71.0,מחסן ראשי,Main,19.0,71310105TOTAL
71.0,מחסן ראשי,Main,2.0,71310106ER
71.0,מחסן ראשי,Main,5.0,71310106TOTAL
71.0,מחסן ראשי,Main,2.0,71310107ER
71.0,מחסן פגומים,06,2.0,71310108TOTAL
71.0,מחסן ראשי,Main,29.0,71310108TOTAL
71.0,מחסן ראשי,Main,7.0,71310110ER
71.0,מחסן ראשי,Main,7.0,71310111ER
71.0,מחסן ראשי,Main,7.0,71310114ER
71.0,מחסן ראשי,Main,1.0,71310114TOTAL
71.0,מחסן ראשי,Main,10.0,71310115ER
71.0,מחסן בירורים,05,12.0,71310115ER
71.0,מחסן ראשי,Main,21.0,71310119BAW
71.0,מחסן ראשי,Main,13.0,71310121BAW
71.0,מחסן ראשי,Main,11.0,71310123TOTAL
71.0,מחסן ראשי,Main,15.0,71310125TOTAL
71.0,מחסן ראשי,Main,3.0,71310501BAW
71.0,מחסן ראשי,Main,1.0,71310505ER
71.0,מחסן ראשי,Main,23.0,71310515BAW
71.0,מחסן ראשי,Main,19.0,71310526ER
71.0,מחסן ראשי,Main,18.0,71310527ER
71.0,מחסן ראשי,Main,5.0,71310534ER
71.0,מחסן ראשי,Main,6.0,71310535ER
71.0,מחסן ראשי,Main,32.0,71310543GSP
71.0,מחסן ראשי,Main,18.0,71310545GSP
71.0,מחסן ראשי,Main,29.0,71310547BAW
71.0,מחסן ראשי,Main,19.0,71310549BAW
71.0,מחסן ראשי,Main,10.0,71310559BAW
71.0,מחסן ראשי,Main,14.0,71310561BAW
71.0,מחסן ראשי,Main,21.0,71310567GSP
71.0,מחסן ראשי,Main,59.0,71310569GSP
71.0,מחסן ראשי,Main,15.0,71310571BAW
71.0,מחסן ראשי,Main,17.0,71310581TOTAL
71.0,מחסן ראשי,Main,0.0,71310583BAW
71.0,מחסן ראשי,Main,5.0,71310585BAW
71.0,מחסן פגומים,06,1.0,71310589TOTAL
71.0,מחסן ראשי,Main,34.0,71310595TOTAL
71.0,מחסן ראשי,Main,67.0,71310597TOTAL
71.0,מחסן ראשי,Main,15.0,71310599BAW
71.0,מחסן ראשי,Main,2.0,71310600ER
71.0,מחסן ראשי,Main,1.0,71310601ER
71.0,מחסן ראשי,Main,1.0,71310603ARM
71.0,מחסן ראשי,Main,8.0,71310607ER
71.0,מחסן ראשי,Main,1.0,71310608ER
71.0,מחסן ראשי,Main,1.0,71310911GSP
71.0,מחסן ראשי,Main,0.0,71310915BAW
71.0,מחסן ראשי,Main,0.0,71310916TOTAL
71.0,מחסן פגומים,06,1.0,71310916TOTAL
71.0,מחסן פגומים,06,1.0,71310918TOTAL
71.0,מחסן ראשי,Main,7.0,71310918TOTAL
71.0,מחסן ראשי,Main,12.0,71310920BAW
71.0,מחסן ראשי,Main,8.0,71310921BAW
71.0,מחסן ראשי,Main,2.0,71310921GSP
71.0,מחסן ראשי,Main,7.0,71310923GSP
71.0,מחסן ראשי,Main,3.0,71310927BAW
71.0,מחסן ראשי,Main,0.0,71310929GSP
71.0,מחסן ראשי,Main,0.0,71310931BAW
71.0,מחסן פגומים,06,1.0,71310935TOTAL
71.0,מחסן ראשי,Main,1.0,71310935TOTAL
71.0,מחסן ראשי,Main,13.0,71310937BAW
71.0,מחסן פגומים,06,2.0,71310939GSP
71.0,מחסן ראשי,Main,11.0,71310939GSP
71.0,מחסן ראשי,Main,34.0,71310942ER
71.0,מחסן ראשי,Main,3.0,71310943BAW
71.0,מחסן ראשי,Main,30.0,71310943ER
71.0,מחסן ראשי,Main,11.0,71310945BAW
71.0,מחסן ראשי,Main,7.0,71310946ER
71.0,מחסן ראשי,Main,3.0,71310947ER
71.0,מחסן ראשי,Main,1.0,71310949TOTAL
71.0,מחסן ראשי,Main,1.0,71310951ER
71.0,מחסן ראשי,Main,14.0,71310953BAW
71.0,מחסן ראשי,Main,8.0,71310954ER
71.0,מחסן ראשי,Main,7.0,71310955ER
71.0,מחסן ראשי,Main,1.0,71310961BAW
71.0,מחסן ראשי,Main,16.0,71310963BAW
71.0,מחסן פגומים,06,1.0,71310969TOTAL
71.0,מחסן ראשי,Main,42.0,71310973BAW
71.0,מחסן ראשי,Main,0.0,71310975BAW
71.0,מחסן ראשי,Main,23.0,71310992ER
71.0,מחסן ראשי,Main,1.0,71320579BAW
71.0,מחסן ראשי,Main,7.0,71320881ARM
71.0,מחסן ראשי,Main,10.0,71320883ARM
71.0,מחסן ראשי,Main,4.0,71320885ARM
71.0,מחסן ראשי,Main,2.0,71320887ARM
71.0,מחסן ראשי,Main,10.0,71320900ER
71.0,מחסן ראשי,Main,2.0,71320900OCAP
71.0,מחסן פגומים,06,1.0,71320901ER
71.0,מחסן ראשי,Main,12.0,71320901ER
71.0,מחסן ראשי,Main,2.0,71320902OCAP
71.0,מחסן ראשי,Main,9.0,71320989TOTAL
71.0,מחסן ראשי,Main,13.0,71320991TOTAL
71.0,מחסן ראשי,Main,2.0,71321104ER
71.0,מחסן ראשי,Main,2.0,71321105ER
71.0,מחסן ראשי,Main,6.0,71321195BAW
71.0,מחסן ראשי,Main,12.0,71321504ER
71.0,מחסן ראשי,Main,11.0,71321505ER
71.0,מחסן ראשי,Main,5.0,71321606ER
71.0,מחסן ראשי,Main,1.0,71321606OCAP
71.0,מחסן ראשי,Main,6.0,71321607ER
71.0,מחסן ראשי,Main,0.0,71370303ARM
71.0,מחסן ראשי,Main,0.0,71370305TOTAL
71.0,מחסן ראשי,Main,1.0,71370307TOTAL
71.0,מחסן ראשי,Main,1.0,71370308OCAP
71.0,מחסן ראשי,Main,3.0,71370327ER
71.0,מחסן ראשי,Main,4.0,71370331ER
