,מס' ספק,שם ספק,חשבונית,סטטוס,מק'ט,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,סכום (שח),כמות ביח' מפעל,כמות
603,255065,LPR,EO9067,סופית,41581205LPR,צ.ב אח קארוק 18+ 1.5 מצופה קוטר 272,צלחות,"ספק חו""ל",101,12.66,0.0,,,,47797.81,30/09/2024,505.41,10,10
604,255065,LPR,EO9067,סופית,41641202LPR,צ.ב קד ברלינגו 08+/פרטנר 308/+08 07+ קוטר 283,צלחות,"ספק חו""ל",11,12.6,0.0,VVV,,,47797.81,30/09/2024,2515.07,50,50
605,255065,LPR,EO9067,סופית,41781308LPR,צ.ב קד פאסאט 06+/טיגואן/קאדי 04+/סופרב 09+ קוטר 312,צלחות,"ספק חו""ל",87,19.17,0.0,VVV,,,47797.81,30/09/2024,3826.53,50,50
606,255065,LPR,EO9067,סופית,41781426LPR,צ.ב קד ארונה/פולו 1.0 17+/איביזה 1.0 17+/סקאלה/קוטר 276,צלחות,"ספק חו""ל",13,19.0,0.0,VVV,,,47797.81,30/09/2024,2275.54,30,30
607,255065,LPR,EO9067,סופית,41781426LPR,צ.ב קד ארונה/פולו 1.0 17+/איביזה 1.0 17+/סקאלה/קוטר 276,צלחות,"ספק חו""ל",28,19.0,0.0,VVV,,,47797.81,30/09/2024,1517.03,20,20
608,255065,LPR,EO9067,סופית,41901919LPR,צ.ב קד ריו 1.4 12+ קוטר 280,צלחות,"ספק חו""ל",95,15.9,0.0,,,,47797.81,30/09/2024,1269.51,20,20
609,255065,LPR,EO9067,סופית,67370701LPR,מ.בלם היילוקס 4X4 שנת 98-05/היילוקס 4X2 אוטומט 98-05,משאבות בלם,"ספק חו""ל",29,25.73,0.0,,,,47797.81,30/09/2024,1027.21,10,10
610,255065,LPR,EO9067,סופית,67492355LPR,מ.מצמד תחתונה טריטון 15+,משאבות מצמד,"ספק חו""ל",30,27.22,0.0,,,,47797.81,30/09/2024,1086.67,10,10
611,255084,TEKNOROT,IHR20240000002504,סופית,70962202ER,מ.ה סוואנה 6.6 06+/סילברדו ז-ז,מוטות הגה,"ספק חו""ל",4,5.14,0.0,,,,93364.37,28/06/2024,382.82,20,20
612,255084,TEKNOROT,IHR20240000002504,סופית,71030200ER,משולש על ימין דימקס 4X4 04-11,משולשים,"ספק חו""ל",47,22.0,0.0,,,,93364.37,28/06/2024,2457.84,30,30
613,255084,TEKNOROT,IHR20240000002504,סופית,71030201ER,משולש על שמאל דימקס 4X4 04-11,משולשים,"ספק חו""ל",48,22.0,0.0,,,,93364.37,28/06/2024,2457.84,30,30
614,255084,TEKNOROT,IHR20240000002504,סופית,71030214ER,משולש על ימין דימקס 4X4 +12,משולשים,"ספק חו""ל",49,20.64,0.0,,,,93364.37,28/06/2024,1537.26,20,20
615,255084,TEKNOROT,IHR20240000002504,סופית,71030215ER,משולש על שמאל דימקס 4X4 +12,משולשים,"ספק חו""ל",50,20.64,0.0,,,,93364.37,28/06/2024,1537.26,20,20
616,255084,TEKNOROT,IHR20240000002504,סופית,71030222ER,משולש תח ימין דימקס 4X2 +12,משולשים,"ספק חו""ל",6,41.22,0.0,,,,93364.37,28/06/2024,3070.06,20,20
617,255084,TEKNOROT,IHR20240000002504,סופית,71041416ER,משולש תח ימין מוקה 14-20/טראקס 14-22,משולשים,"ספק חו""ל",101,20.0,0.0,,,,93364.37,28/06/2024,1489.6,20,20
618,255084,TEKNOROT,IHR20240000002504,סופית,71240400ER,משולש תח ימין דוקר 12+/לודג'י 12+/סנדרו 13-20,משולשים,"ספק חו""ל",111,11.95,0.0,,,,93364.37,28/06/2024,445.01,10,10
619,255084,TEKNOROT,IHR20240000002504,סופית,71310946ER,משולש תח ימין סיוויק 06-11 5 דלתות אלומניום,משולשים,"ספק חו""ל",26,49.5,0.0,,,,93364.37,28/06/2024,1843.38,10,10
620,255084,TEKNOROT,IHR20240000002504,סופית,71370854ER,משולש תח ימין ויגו 16+,משולשים,"ספק חו""ל",125,36.0,0.0,,,,93364.37,28/06/2024,2681.28,20,20
621,255084,TEKNOROT,IHR20240000002504,סופית,71371012ER,משולש על ימין לנדקרוזר 03-09,משולשים,"ספק חו""ל",142,17.09,0.0,,,,93364.37,28/06/2024,1909.29,30,30
622,255084,TEKNOROT,IHR20240000002504,סופית,71371013ER,משולש על שמאל לנדקרוזר 03-09,משולשים,"ספק חו""ל",143,17.09,0.0,,,,93364.37,28/06/2024,1909.29,30,30
623,255084,TEKNOROT,IHR20240000002504,סופית,71371510ER,משולש תח ימין קורולה 03-07,משולשים,"ספק חו""ל",139,18.63,0.0,,,,93364.37,28/06/2024,2081.34,30,30
624,255084,TEKNOROT,IHR20240000002504,סופית,71371511ER,משולש תח שמאל קורולה 03-07,משולשים,"ספק חו""ל",140,18.63,0.0,,,,93364.37,28/06/2024,693.78,10,10
625,255084,TEKNOROT,IHR20240000002504,סופית,71371514ER,משולש תח ימין קורולה 08+/אוריס 07+/ורסו 09+ מושלם,משולשים,"ספק חו""ל",126,22.0,0.0,,,,93364.37,28/06/2024,16385.6,200,200
626,255084,TEKNOROT,IHR20240000002504,סופית,71371515ER,משולש תח שמאל קורולה 08+/אוריס 07+/ורסו 09+ מושלם,משולשים,"ספק חו""ל",127,22.0,0.0,,,,93364.37,28/06/2024,16385.6,200,200
627,255084,TEKNOROT,IHR20240000002504,סופית,71371518ER,משולש תח ימין קורולה 19+,משולשים,"ספק חו""ל",145,21.76,0.0,,,,93364.37,28/06/2024,810.34,10,10
628,255084,TEKNOROT,IHR20240000002504,סופית,71371807ER,משולש תח שמאל ראב 4 07-12,משולשים,"ספק חו""ל",134,25.0,0.0,,,,93364.37,28/06/2024,1862.0,20,20
629,255084,TEKNOROT,IHR20240000002504,סופית,71371866ER,משולש תח ימין ראב 4 13-18/לקסוס 15 NX+,משולשים,"ספק חו""ל",136,32.55,0.0,,,,93364.37,28/06/2024,2424.32,20,20
630,255084,TEKNOROT,IHR20240000002504,סופית,71390348ER,משולש תח ימין 14-19 I10,משולשים,"ספק חו""ל",38,16.82,0.0,,,,93364.37,28/06/2024,1879.13,30,30
631,255084,TEKNOROT,IHR20240000002504,סופית,71390359ER,משולש תח שמאל 14-19 I10,משולשים,"ספק חו""ל",39,16.82,0.0,,,,93364.37,28/06/2024,1879.13,30,30
632,255084,TEKNOROT,IHR20240000002504,סופית,71390457ER,משולש תח שמאל 14-19 I20,משולשים,"ספק חו""ל",40,17.0,0.0,,,,93364.37,28/06/2024,1266.16,20,20
633,255084,TEKNOROT,IHR20240000002504,סופית,71390616ER,משולש תח ימין 12-18 I30/סיד 12-18,משולשים,"ספק חו""ל",54,19.57,0.0,,,,93364.37,28/06/2024,1821.96,25,25
634,255084,TEKNOROT,IHR20240000002504,סופית,71390664ER,משולש תח ימין I30 עד 11/סיד 09-12/פורטה 09-12,משולשים,"ספק חו""ל",36,17.76,0.0,,,,93364.37,28/06/2024,6613.82,100,100
635,255084,TEKNOROT,IHR20240000002504,סופית,71390665ER,משולש תח שמאל I30 עד 11/סיד 09-12/פורטה 09-12,משולשים,"ספק חו""ל",37,17.76,0.0,,,,93364.37,28/06/2024,6613.82,100,100
636,255084,TEKNOROT,IHR20240000002504,סופית,71391300ER,משולש תח ימין אקסנט 07-11/ריו 06-11,משולשים,"ספק חו""ל",33,16.78,0.0,,,,93364.37,28/06/2024,1812.17,29,29
637,255084,TEKNOROT,IHR20240000002504,סופית,71451100ER,משולש תח ימין מזדה 2 07-14/פורד פיאסטה 09-16,משולשים,"ספק חו""ל",17,12.5,0.0,,,,93364.37,28/06/2024,2327.5,50,50
638,255084,TEKNOROT,IHR20240000002504,סופית,71451101ER,משולש תח שמאל מזדה 2 07-14/פורד פיאסטה 09-16,משולשים,"ספק חו""ל",18,12.5,0.0,,,,93364.37,28/06/2024,2327.5,50,50
639,255084,TEKNOROT,IHR20240000002504,סופית,71451110ER,משולש תח שמאל מזדה 2 15+,משולשים,"ספק חו""ל",68,19.91,0.0,,,,93364.37,28/06/2024,1482.89,20,20
640,255084,TEKNOROT,IHR20240000002504,סופית,71451204ER,משולש תח ימין מזדה 3 עד 08/מזדה 5,משולשים,"ספק חו""ל",61,21.0,0.0,,,,93364.37,28/06/2024,23461.2,300,300
641,255084,TEKNOROT,IHR20240000002504,סופית,71451205ER,משולש תח שמאל מזדה 3 עד 08/מזדה 5,משולשים,"ספק חו""ל",62,21.0,0.0,,,,93364.37,28/06/2024,23461.2,300,300
642,255084,TEKNOROT,IHR20240000002504,סופית,71451208ER,משולש תח ימין מזדה 3 09-12,משולשים,"ספק חו""ל",63,25.0,0.0,,,,93364.37,28/06/2024,2793.0,30,30
643,255084,TEKNOROT,IHR20240000002504,סופית,71451209ER,משולש תח שמאל מזדה 3 09-12,משולשים,"ספק חו""ל",64,25.0,0.0,,,,93364.37,28/06/2024,2793.0,30,30
644,255084,TEKNOROT,IHR20240000002504,סופית,71451212ER,משולש תח ימין מזדה 3 13-19,משולשים,"ספק חו""ל",65,29.1,0.0,,,,93364.37,28/06/2024,20698.36,191,191
645,255084,TEKNOROT,IHR20240000002504,סופית,71451432ER,משולש תח ימין מזדה 6 13-16/מזדה 12-17 CX5,משולשים,"ספק חו""ל",66,30.81,0.0,,,,93364.37,28/06/2024,11473.64,100,100
646,255084,TEKNOROT,IHR20240000002504,סופית,71451433ER,משולש תח שמאל מזדה 6 13-16/מזדה 12-17 CX5,משולשים,"ספק חו""ל",67,30.81,0.0,,,,93364.37,28/06/2024,5736.82,50,50
647,255084,TEKNOROT,IHR20240000002504,סופית,71490304ER,משולש תח ימין לנסר 08-17/אאוטלנדר 07-12,משולשים,"ספק חו""ל",71,17.41,0.0,,,,93364.37,28/06/2024,2593.39,40,40
648,255084,TEKNOROT,IHR20240000002504,סופית,71490305ER,משולש תח שמאל לנסר 08-17/אאוטלנדר 07-12,משולשים,"ספק חו""ל",72,17.41,0.0,,,,93364.37,28/06/2024,2593.39,40,40
649,255084,TEKNOROT,IHR20240000002504,סופית,71490800ER,משולש על ימין האנטר 07-14,משולשים,"ספק חו""ל",81,19.51,0.0,,,,93364.37,28/06/2024,2179.65,30,30
650,255084,TEKNOROT,IHR20240000002504,סופית,71490801ER,משולש על שמאל האנטר 07-14,משולשים,"ספק חו""ל",82,19.51,0.0,,,,93364.37,28/06/2024,2906.2,40,40
651,255084,TEKNOROT,IHR20240000002504,סופית,71491006ER,משולש תח ימין לנסר 04-07,משולשים,"ספק חו""ל",69,17.28,0.0,,,,93364.37,28/06/2024,1930.52,30,30
652,255084,TEKNOROT,IHR20240000002504,סופית,71491007ER,משולש תח שמאל לנסר 04-07,משולשים,"ספק חו""ל",70,18.14,0.0,,,,93364.37,28/06/2024,2026.6,30,30
653,255084,TEKNOROT,IHR20240000002504,סופית,71491612ER,משולש על ימין פג'רו 01-11,משולשים,"ספק חו""ל",79,16.23,0.0,,,,93364.37,28/06/2024,1813.21,30,30
654,255084,TEKNOROT,IHR20240000002504,סופית,71491613ER,משולש על שמאל פג'רו 01-11,משולשים,"ספק חו""ל",80,16.23,0.0,,,,93364.37,28/06/2024,1813.21,30,30
655,255084,TEKNOROT,IHR20240000002504,סופית,71550406ER,משולש תח ימין ג'וק 10-19,משולשים,"ספק חו""ל",91,13.5,0.0,,,,93364.37,28/06/2024,1508.22,30,30
656,255084,TEKNOROT,IHR20240000002504,סופית,71550407ER,משולש תח שמאל ג'וק 10-19,משולשים,"ספק חו""ל",92,13.5,0.0,,,,93364.37,28/06/2024,1508.22,30,30
657,255084,TEKNOROT,IHR20240000002504,סופית,71551956ER,משולש תח שמאל קשקאי 14+/קדג'אר 16+,משולשים,"ספק חו""ל",97,15.62,0.0,,,,93364.37,28/06/2024,5816.88,100,100
658,255084,TEKNOROT,IHR20240000002504,סופית,71552618ER,משולש תח ימין אקו מיקרה 11+/אלמרה 15+,משולשים,"ספק חו""ל",87,13.0,0.0,,,,93364.37,28/06/2024,1452.36,30,30
659,255084,TEKNOROT,IHR20240000002504,סופית,71552619ER,משולש תח שמאל אקו מיקרה 11+/אלמרה 15+,משולשים,"ספק חו""ל",88,13.0,0.0,,,,93364.37,28/06/2024,1452.36,30,30
660,255084,TEKNOROT,IHR20240000002504,סופית,71580113ER,משולש תח שמאל אוקטביה 09+/גולף 08+,משולשים,"ספק חו""ל",118,19.97,0.0,,,,93364.37,28/06/2024,2231.04,30,30
661,255084,TEKNOROT,IHR20240000002504,סופית,71580116ER,משולש תח ימין אוקטביה 14+/גולף 14+/אאודי 14 A3+,משולשים,"ספק חו""ל",148,16.93,0.0,,,,93364.37,28/06/2024,1891.41,30,30
662,255084,TEKNOROT,IHR20240000002504,סופית,71580117ER,משולש תח שמאל אוקטביה 14+/גולף 14+/אאודי 14 A3+,משולשים,"ספק חו""ל",149,16.93,0.0,,,,93364.37,28/06/2024,2521.89,40,40
663,255084,TEKNOROT,IHR20240000002504,סופית,71580527ER,משולש תח שמאל פביה 07+/רומסטר/פולו 09+/איביזה 09+,משולשים,"ספק חו""ל",117,14.07,0.0,,,,93364.37,28/06/2024,1571.9,30,30
664,255084,TEKNOROT,IHR20240000002504,סופית,71580530ER,משולש תח ימין פביה 14+/רפיד 13+/פולו 09+/איביזה 09+,משולשים,"ספק חו""ל",151,13.84,0.0,,,,93364.37,28/06/2024,2577.0,50,50
665,255084,TEKNOROT,IHR20240000002504,סופית,71580531ER,משולש תח שמאל פביה 14+/רפיד 13+/פולו 09+/איביזה 09+,משולשים,"ספק חו""ל",152,13.84,0.0,,,,93364.37,28/06/2024,2577.0,50,50
666,255084,TEKNOROT,IHR20240000002504,סופית,71620204ER,משולש תח ימין 07 B3/04-08 B4+/אאוטבק 04-09,משולשים,"ספק חו""ל",120,18.0,0.0,,,,93364.37,28/06/2024,2010.96,30,30
667,255084,TEKNOROT,IHR20240000002504,סופית,71620205ER,משולש תח שמאל 07 B3/04-08 B4+/אאוטבק 04-09,משולשים,"ספק חו""ל",121,18.0,0.0,,,,93364.37,28/06/2024,1340.64,20,20
668,255084,TEKNOROT,IHR20240000002504,סופית,71620410ER,משולש תח ימין 18 XV+,משולשים,"ספק חו""ל",9,27.5,0.0,,,,93364.37,28/06/2024,4096.4,40,40
669,255084,TEKNOROT,IHR20240000002504,סופית,71800824ER,משולש תח ימין דובלו 10+,משולשים,"ספק חו""ל",13,16.0,0.0,,,,93364.37,28/06/2024,1787.52,30,30
670,255084,TEKNOROT,IHR20240000002504,סופית,71800825ER,משולש תח שמאל דובלו 10+,משולשים,"ספק חו""ל",14,16.0,0.0,,,,93364.37,28/06/2024,1787.52,30,30
671,255084,TEKNOROT,IHR20240000002504,סופית,71801833ER,משולש תח שמאל פנדה 12+,משולשים,"ספק חו""ל",12,13.63,0.0,,,,93364.37,28/06/2024,507.58,10,10
672,255084,TEKNOROT,IHR20240000002504,סופית,71821236ER,משולש תח ימין פוקוס 06-10/וולוו 04 S40+ ב.ג 15,משולשים,"ספק חו""ל",19,22.0,0.0,,,,93364.37,28/06/2024,2457.84,30,30
673,255084,TEKNOROT,IHR20240000002504,סופית,71901225ER,משולש תח שמאל פורטה 13-18,משולשים,"ספק חו""ל",58,22.0,0.0,,,,93364.37,28/06/2024,5734.96,70,70
674,255084,TEKNOROT,IHR20240000002504,סופית,71941416ER,משולש תח ימין מגאן 09-15/פלואנס,משולשים,"ספק חו""ל",106,14.0,0.0,,,,93364.37,28/06/2024,5213.6,100,100
675,255084,TEKNOROT,IHR20240000002504,סופית,71941417ER,משולש תח שמאל מגאן 09-15/פלואנס,משולשים,"ספק חו""ל",107,14.0,0.0,,,,93364.37,28/06/2024,5213.6,100,100
676,255084,TEKNOROT,IHR20240000002504,סופית,71941420ER,משולש תח ימין מגאן 16+ גרנד קופה,משולשים,"ספק חו""ל",114,15.52,0.0,,,,93364.37,28/06/2024,11559.29,200,200
677,255084,TEKNOROT,IHR20240000002504,סופית,71941421ER,משולש תח שמאל מגאן 16+ גרנד קופה,משולשים,"ספק חו""ל",115,15.52,0.0,,,,93364.37,28/06/2024,11559.29,200,200
678,255084,TEKNOROT,IHR20240000002504,סופית,71941928ER,משולש תח ימין קנגו 09+,משולשים,"ספק חו""ל",110,14.47,0.0,,,,93364.37,28/06/2024,2694.31,50,50
679,255084,TEKNOROT,IHR20240000002504,סופית,71962631ER,משולש על ימין+שמאל סילברדו 11-18,משולשים,"ספק חו""ל",2,27.41,0.0,,,,93364.37,28/06/2024,5103.74,50,50
680,255084,TEKNOROT,IHR20240000002504,סופית,72030202ER,מייצב קד ימין דימקס 4X4,מוטות מייצב,"ספק חו""ל",45,3.15,0.0,,,,93364.37,28/06/2024,469.22,40,40
681,255084,TEKNOROT,IHR20240000002504,סופית,72030203ER,מייצב קד שמאל דימקס 4X4,מוטות מייצב,"ספק חו""ל",46,3.15,0.0,,,,93364.37,28/06/2024,234.61,20,20
682,255084,TEKNOROT,IHR20240000002504,סופית,72200102ER,מייצב קד ימין גרנד שירוקי 11+,מוטות מייצב,"ספק חו""ל",10,5.74,0.0,,,,93364.37,28/06/2024,427.51,20,20
683,255084,TEKNOROT,IHR20240000002504,סופית,72200106ER,מייצב קד שמאל גרנד שירוקי 11+,מוטות מייצב,"ספק חו""ל",11,5.74,0.0,,,,93364.37,28/06/2024,427.51,20,20
684,255084,TEKNOROT,IHR20240000002504,סופית,72260500ER,מייצב קד ימין סיריון 06+,מוטות מייצב,"ספק חו""ל",7,3.82,0.0,,,,93364.37,28/06/2024,426.77,30,30
685,255084,TEKNOROT,IHR20240000002504,סופית,72300628ER,מייצב קד יונדאי 12 I35/+12 I25/+12 I30+/ולוסטר,מוטות מייצב,"ספק חו""ל",30,3.37,0.0,,,,93364.37,28/06/2024,3764.96,300,300
686,255084,TEKNOROT,IHR20240000002504,סופית,72310918ER,מייצב קד ימין סיוויק 06-12 4 דלתות,מוטות מייצב,"ספק חו""ל",23,2.71,0.0,,,,93364.37,28/06/2024,302.76,30,30
687,255084,TEKNOROT,IHR20240000002504,סופית,72310919ER,מייצב קד שמאל סיוויק 06-12 4 דלתות,מוטות מייצב,"ספק חו""ל",24,2.71,0.0,,,,93364.37,28/06/2024,302.76,30,30
688,255084,TEKNOROT,IHR20240000002504,סופית,72371024ER,מייצב קד ימין לנדקרוזר 03-09/ויגו 4X4,מוטות מייצב,"ספק חו""ל",130,4.28,0.0,,,,93364.37,28/06/2024,3187.74,200,200
689,255084,TEKNOROT,IHR20240000002504,סופית,72371025ER,מייצב קד שמאל לנדקרוזר 03-09/ויגו 4X4,מוטות מייצב,"ספק חו""ל",131,4.28,0.0,,,,93364.37,28/06/2024,3187.74,200,200
690,255084,TEKNOROT,IHR20240000002504,סופית,72371506ER,מייצב קד קורולה 05-07/אבנסיס 04+ הברגה 12,מוטות מייצב,"ספק חו""ל",135,3.09,0.0,,,,93364.37,28/06/2024,2301.43,200,200
691,255084,TEKNOROT,IHR20240000002504,סופית,72371508ER,מייצב קד קורולה 03-04 הברגה 10,מוטות מייצב,"ספק חו""ל",138,3.0,0.0,,,,93364.37,28/06/2024,1117.2,100,100
692,255084,TEKNOROT,IHR20240000002504,סופית,72390418ER,מייצב קד ימין I20 עד 14/פיקנטו 11-16,מוטות מייצב,"ספק חו""ל",34,3.11,0.0,,,,93364.37,28/06/2024,1158.16,100,100
693,255084,TEKNOROT,IHR20240000002504,סופית,72390419ER,מייצב קד שמאל I20 עד 14/פיקנטו 11-16,מוטות מייצב,"ספק חו""ל",35,3.11,0.0,,,,93364.37,28/06/2024,694.89,60,60
694,255084,TEKNOROT,IHR20240000002504,סופית,72391040ER,מייצב קד 10 IX35+/ספורטאז' 10+,מוטות מייצב,"ספק חו""ל",29,2.9,0.0,,,,93364.37,28/06/2024,1079.96,100,100
695,255084,TEKNOROT,IHR20240000002504,סופית,72391306ER,מייצב קד ימין אקסנט 06+/ריו 05+,מוטות מייצב,"ספק חו""ל",31,2.81,0.0,,,,93364.37,28/06/2024,732.51,70,70
696,255084,TEKNOROT,IHR20240000002504,סופית,72391307ER,מייצב קד שמאל אקסנט 06+/ריו 05+,מוטות מייצב,"ספק חו""ל",32,2.81,0.0,,,,93364.37,28/06/2024,1046.44,100,100
697,255084,TEKNOROT,IHR20240000002504,סופית,72391430ER,מייצב קד ימין גטס,מוטות מייצב,"ספק חו""ל",42,2.94,0.0,,,,93364.37,28/06/2024,328.45,30,30
698,255084,TEKNOROT,IHR20240000002504,סופית,72391431ER,מייצב קד שמאל גטס,מוטות מייצב,"ספק חו""ל",43,2.94,0.0,,,,93364.37,28/06/2024,328.45,30,30
699,255084,TEKNOROT,IHR20240000002504,סופית,72392248ER,מייצב קד סנטה פה 13+,מוטות מייצב,"ספק חו""ל",44,4.0,0.0,,,,93364.37,28/06/2024,446.88,30,30
700,255084,TEKNOROT,IHR20240000002504,סופית,72392534ER,מייצב קד איוניק 17+/אלנטרה 16+/נירו 17+,מוטות מייצב,"ספק חו""ל",41,3.8,0.0,,,,93364.37,28/06/2024,424.53,30,30
701,255084,TEKNOROT,IHR20240000002504,סופית,72491606ER,מייצב קד ימין פג'רו עד 00,מוטות מייצב,"ספק חו""ל",74,5.06,0.0,,,,93364.37,28/06/2024,376.86,20,20
702,255084,TEKNOROT,IHR20240000002504,סופית,72491607ER,מייצב קד שמאל פג'רו עד 00,מוטות מייצב,"ספק חו""ל",75,5.06,0.0,,,,93364.37,28/06/2024,376.86,20,20
703,255084,TEKNOROT,IHR20240000002504,סופית,72491619ER,מייצב קד שמאל פג'רו 07+,מוטות מייצב,"ספק חו""ל",78,4.56,0.0,,,,93364.37,28/06/2024,679.25,40,40
704,255084,TEKNOROT,IHR20240000002504,סופית,72550322ER,מייצב קד ימין אקסטרייל 15+/קולאוס 17+,מוטות מייצב,"ספק חו""ל",83,5.5,0.0,,,,93364.37,28/06/2024,819.28,40,40
705,255084,TEKNOROT,IHR20240000002504,סופית,72550323ER,מייצב קד שמאל אקסטרייל 15+/קולאוס 17+,מוטות מייצב,"ספק חו""ל",84,5.5,0.0,,,,93364.37,28/06/2024,819.28,40,40
706,255084,TEKNOROT,IHR20240000002504,סופית,72552726ER,מייצב קד ימין אלטימה עד 19/מקסימה 09+/פאת'פיינדר/אינפיניטי,מוטות מייצב,"ספק חו""ל",98,5.48,0.0,,,,93364.37,28/06/2024,408.15,20,20
707,255084,TEKNOROT,IHR20240000002504,סופית,72552727ER,מייצב קד שמאל אלטימה עד 19/מקסימה 09+/פאת'פיינדר/אינפיניטי,מוטות מייצב,"ספק חו""ל",99,5.48,0.0,,,,93364.37,28/06/2024,408.15,20,20
708,255084,TEKNOROT,IHR20240000002504,סופית,72580506ER,מייצב קד פביה 01+/רומסטר/רפיד 13+/סיטיגו/סיאט מי,מוטות מייצב,"ספק חו""ל",116,2.45,0.0,,,,93364.37,28/06/2024,912.38,100,100
709,255084,TEKNOROT,IHR20240000002504,סופית,72620400ER,מייצב קד סוברו 12 XV+/פורסטר 13+/אאוטבק 10-15/סוברו B9,מוטות מייצב,"ספק חו""ל",122,4.2,0.0,,,,93364.37,28/06/2024,312.81,20,20
710,255084,TEKNOROT,IHR20240000002504,סופית,72641202ER,מייצב קד ברלינגו C4/+08 פיקסו 07+/פיג'ו 5008,מוטות מייצב,"ספק חו""ל",102,4.31,0.0,,,,93364.37,28/06/2024,3210.08,200,200
711,255084,TEKNOROT,IHR20240000002504,סופית,72680500ER,מייצב קד אלטו 09+,מוטות מייצב,"ספק חו""ל",124,3.47,0.0,,,,93364.37,28/06/2024,387.66,30,30
712,255084,TEKNOROT,IHR20240000002504,סופית,72680810ER,מייצב קד גרנד ויטרה 07-14,מוטות מייצב,"ספק חו""ל",123,2.8,0.0,,,,93364.37,28/06/2024,208.54,20,20
