מס' ספק,תאריך ההזמנה,כמות,יתרה לאספקה,הזמנת רכש,מק'ט,תאור מוצר,סכום (שח),סטטוס הזמנה,סטטוס שורת הזמנת רכש
255084,14/10/2024,30,30,PO24000030,71620204ER,משולש תח ימין 07 B3/04-08 B4+/אאוטבק 04-09,2036.88,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,71800824ER,משולש תח ימין דובלו 10+,1810.56,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,71800825ER,משולש תח שמאל דובלו 10+,1810.56,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,71821236ER,משולש תח ימין פוקוס 06-10/וולוו 04 S40+ ב.ג 15,2489.52,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72260500ER,מייצב קד ימין סיריון 06+,432.27,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72310918ER,מייצב קד ימין סיוויק 06-12 4 דלתות,306.66,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72310919ER,מייצב קד שמאל סיוויק 06-12 4 דלתות,306.66,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72391430ER,מייצב קד ימין גטס,332.69,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72391431ER,מייצב קד שמאל גטס,332.69,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72392248ER,מייצב קד סנטה פה 13+,452.64,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72392534ER,מייצב קד איוניק 17+/אלנטרה 16+/נירו 17+,430.00,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72680500ER,מייצב קד אלטו 09+,392.66,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,72901306ER,מייצב קד פיקנטו 17+,448.11,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73260501ER,ק.ה שמאל סיריון 06+,384.74,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,7337071ER,ק.ה ויגו 4X4,387.00,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73371539ER,ק.ה שמאל קורולה 08+/אוריס 07+,513.74,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73550310ER,ק.ה ימין אקסטרייל 15+,477.53,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73550438ER,ק.ה ימין ג'וק 11+/סנטרה עד 19,452.64,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73550439ER,ק.ה שמאל ג'וק 11+/סנטרה עד 19,452.64,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73580105ER,ק.ה שמאל אוקטביה 05-12/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסאט,339.48,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73620902ER,ק.ה ימין סובארו עד 84/טנדר,388.13,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73901307ER,ק.ה ימין פיקנטו עד 16,466.21,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,73901308ER,ק.ה שמאל פיקנטו עד 16,466.21,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,74371512ER,ב.ג תח קורולה 03-07/ראב 4 01-06/קרינה 97+,534.11,אושר ספק,עומד לבוא
255084,14/10/2024,30,30,PO24000030,74780304ER,ב.ג תח T5,452.64,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,71490304ER,משולש תח ימין לנסר 08-17/אאוטלנדר 07-12,2626.82,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,71490305ER,משולש תח שמאל לנסר 08-17/אאוטלנדר 07-12,2626.82,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,71490801ER,משולש על שמאל האנטר 07-14,2943.66,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,71580117ER,משולש תח שמאל אוקטביה 14+/גולף 14+/אאודי 14 A3+,2554.39,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,71620410ER,משולש תח ימין 18 XV+,4149.20,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,72030202ER,מייצב קד ימין דימקס 4X4,475.27,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,72491619ER,מייצב קד שמאל פג'רו 07+,688.01,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,72550322ER,מייצב קד ימין אקסטרייל 15+/קולאוס 17+,829.84,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,72550323ER,מייצב קד שמאל אקסטרייל 15+/קולאוס 17+,829.84,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,72760904ER,מייצב קד ברלינגו 18+/פרטנר C4/+07 308/5008/3008/+18 פיקסו,371.16,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,73391742ER,ק.ה ימין טוסון 15+/סונטה 15+/אופטימה 16+,728.75,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,73391743ER,ק.ה שמאל טוסון 15+/סונטה 15+/אופטימה 15+,728.75,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,73800900ER,ק.ה ימין דוקאטו 07+,666.88,אושר ספק,עומד לבוא
255084,14/10/2024,40,40,PO24000030,73800901ER,ק.ה שמאל דוקאטו 07+,666.88,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71451100ER,משולש תח ימין מזדה 2 07-14/פורד פיאסטה 09-16,2357.50,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71451101ER,משולש תח שמאל מזדה 2 07-14/פורד פיאסטה 09-16,2357.50,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71451433ER,משולש תח שמאל מזדה 6 13-16/מזדה 12-17 CX5,5810.76,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71580530ER,משולש תח ימין פביה 14+/רפיד 13+/פולו 09+/איביזה 09+,2610.22,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71580531ER,משולש תח שמאל פביה 14+/רפיד 13+/פולו 09+/איביזה 09+,2610.22,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71941928ER,משולש תח ימין קנגו 09+,2729.04,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,71962631ER,משולש על ימין+שמאל סילברדו 11-18,5169.52,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73370818ER,ק.ה ויגו 15+,654.44,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73371030ER,ק.ה לנדקרוזר 03-09,718.56,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73451210ER,ק.ה ימין מזדה 3 עד 12/מזדה 5,660.10,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73451211ER,ק.ה שמאל מזדה 3 עד 12/מזדה 5,660.10,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73491614ER,ק.ה ימין פג'רו 01-06/האנטר,878.87,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73551926ER,ק.ה ימין קשקאי 08-13/אקסטרייל 07-14/קולאוס,820.41,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73551927ER,ק.ה שמאל קשקאי 08-13/אקסטרייל 07-14/קולאוס,820.41,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73551930ER,ק.ה ימין קשקאי 14+,839.27,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73551931ER,ק.ה שמאל קשקאי 14+,839.27,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73580104ER,ק.ה ימין אוקטביה 05-12/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסאט,565.80,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73641200ER,ק.ה שמאל ברלינגו 08+/פיג'ו 308/פיג'ו 3008/פיג'ו 5008,720.45,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73641201ER,ק.ה ימין ברלינגו 08+/פיג'ו 308/פיג'ו 3008/פיג'ו 5008,720.45,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73941408ER,ק.ה ימין מגאן 16+ גרנד קופה,1061.81,אושר ספק,עומד לבוא
255084,14/10/2024,50,50,PO24000030,73941409ER,ק.ה שמאל מגאן 16+ גרנד קופה,1061.81,אושר ספק,עומד לבוא
255084,14/10/2024,60,60,PO24000030,72390419ER,מייצב קד שמאל I20 עד 14/פיקנטו 11-16,703.85,אושר ספק,עומד לבוא
255084,14/10/2024,60,60,PO24000030,72941818ER,מייצב קד קליאו 06+/מיקרה 03-10/נוט 06+/טידה 07+,635.95,אושר ספק,עומד לבוא
255084,14/10/2024,60,60,PO24000030,73491002ER,ק.ה לנסר 08+/גרנדיס/אאוטלנדר ASX/+04,588.43,אושר ספק,עומד לבוא
255084,14/10/2024,70,70,PO24000030,71901225ER,משולש תח שמאל פורטה 13-18,5808.88,אושר ספק,עומד לבוא
255084,14/10/2024,70,70,PO24000030,72391306ER,מייצב קד ימין אקסנט 06+/ריו 05+,741.95,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,71390664ER,משולש תח ימין I30 עד 11/סיד 09-12/פורטה 09-12,6699.07,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,71390665ER,משולש תח שמאל I30 עד 11/סיד 09-12/פורטה 09-12,6699.07,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,71451432ER,משולש תח ימין מזדה 6 13-16/מזדה 12-17 CX5,11621.53,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,71551956ER,משולש תח שמאל קשקאי 14+/קדג'אר 16+,5891.86,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,71941416ER,משולש תח ימין מגאן 09-15/פלואנס,5280.80,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,71941417ER,משולש תח שמאל מגאן 09-15/פלואנס,5280.80,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,72371508ER,מייצב קד קורולה 03-04 הברגה 10,1131.60,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,72390418ER,מייצב קד ימין I20 עד 14/פיקנטו 11-16,1173.09,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,72391040ER,מייצב קד 10 IX35+/ספורטאז' 10+,1093.88,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,72391307ER,מייצב קד שמאל אקסנט 06+/ריו 05+,1059.93,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,72580506ER,מייצב קד פביה 01+/רומסטר/רפיד 13+/סיטיגו/סיאט מי,924.14,אושר ספק,עומד לבוא
255084,14/10/2024,100,100,PO24000030,72821206ER,מייצב אח פוקוס 06+/מזדה 3 עד 12/מזדה 5/וולבו S40,1418.27,אושר ספק,עומד לבוא
255084,14/10/2024,191,191,PO24000030,71451212ER,משולש תח ימין מזדה 3 13-19,20965.15,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,71371514ER,משולש תח ימין קורולה 08+/אוריס 07+/ורסו 09+ מושלם,16596.80,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,71371515ER,משולש תח שמאל קורולה 08+/אוריס 07+/ורסו 09+ מושלם,16596.80,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,71941420ER,משולש תח ימין מגאן 16+ גרנד קופה,11708.28,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,71941421ER,משולש תח שמאל מגאן 16+ גרנד קופה,11708.28,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,72371024ER,מייצב קד ימין לנדקרוזר 03-09/ויגו 4X4,3228.83,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,72371025ER,מייצב קד שמאל לנדקרוזר 03-09/ויגו 4X4,3228.83,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,72371506ER,מייצב קד קורולה 05-07/אבנסיס 04+ הברגה 12,2331.09,אושר ספק,עומד לבוא
255084,14/10/2024,200,200,PO24000030,72641202ER,מייצב קד ברלינגו C4/+08 פיקסו 07+/פיג'ו 5008,3251.46,אושר ספק,עומד לבוא
255084,14/10/2024,300,300,PO24000030,71451204ER,משולש תח ימין מזדה 3 עד 08/מזדה 5,23763.60,אושר ספק,עומד לבוא
255084,14/10/2024,300,300,PO24000030,71451205ER,משולש תח שמאל מזדה 3 עד 08/מזדה 5,23763.60,אושר ספק,עומד לבוא
255084,14/10/2024,300,300,PO24000030,72300628ER,מייצב קד יונדאי 12 I35/+12 I25/+12 I30+/ולוסטר,3813.49,אושר ספק,עומד לבוא
255084,14/10/2024,500,500,PO24000030,72821204ER,מייצב קד פוקוס 06+/מזדה 3 עד 12/מזדה 5/וולבו S40,5073.34,אושר ספק,עומד לבוא
255084,23/10/2024,2,2,PO24000034,71390668ER,משולש תח ימין 12-17 I30/סיד 12-18,139.90,מאושרת,
255084,23/10/2024,5,5,PO24000034,71390616ER,משולש תח ימין 12-18 I30/סיד 12-18,374.27,מאושרת,
255084,23/10/2024,8,8,PO24000034,71451212ER,משולש תח ימין מזדה 3 13-19,890.22,מאושרת,
255084,23/10/2024,8,8,PO24000034,71900105ER,משולש תח שמאל אופטימה 15+/סונטה 15+,650.22,מאושרת,
255084,23/10/2024,9,9,PO24000034,71370335ER,משולש תח שמאל אבנסיס 09-18,860.48,מאושרת,
255084,23/10/2024,10,10,PO24000034,71030222ER,משולש תח ימין דימקס 4X2 +12,1576.53,מאושרת,
255084,23/10/2024,10,10,PO24000034,71260402ER,משולש תח ימין טריוס 97-05,693.58,מאושרת,
255084,23/10/2024,10,10,PO24000034,71260403ER,משולש תח שמאל טריוס 97-05,693.58,מאושרת,
255084,23/10/2024,10,10,PO24000034,71310685ER,משולש שמאל הונדה ג'אז מ20,611.90,מאושרת,
255084,23/10/2024,10,10,PO24000034,71310687ER,משולש ימין הונדה ג'אז מ20,611.90,מאושרת,
255084,23/10/2024,10,10,PO24000034,71310946ER,משולש תח ימין סיוויק 06-11 5 דלתות אלומניום,1893.25,מאושרת,
255084,23/10/2024,10,10,PO24000034,71321515ER,משולש תח שמאל 17 XC60+,4353.12,מאושרת,
255084,23/10/2024,10,10,PO24000034,71480507ER,משולש תח שמאל מרצדס  05-12 ML,3134.88,מאושרת,
255084,23/10/2024,10,10,PO24000034,71480508ER,משולש תח ימין מרצדס  05-12 ML,3134.88,מאושרת,
255084,23/10/2024,10,10,PO24000034,71480509ER,משולש על שמאל מרצדס  05-12 ML,991.74,מאושרת,
255084,23/10/2024,10,10,PO24000034,71480510ER,משולש על ימין מרצדס  05-12 ML,991.74,מאושרת,
255084,23/10/2024,10,10,PO24000034,71640510ER,משולש תח שמאל C4/+09 C3 קקטוס 2008/+14 13+,535.04,מאושרת,
255084,23/10/2024,10,10,PO24000034,71801833ER,משולש תח שמאל פנדה 12+,521.30,מאושרת,
255084,23/10/2024,10,10,PO24000034,71821206ER,משולש תח ימין פוקוס 19+,933.07,מאושרת,
255084,23/10/2024,10,10,PO24000034,71821207ER,משולש תח שמאל פוקוס 19+,933.07,מאושרת,
255084,23/10/2024,10,10,PO24000034,71941332ER,משולש תח ימין מסטר 10+,1124.66,מאושרת,
255084,23/10/2024,10,10,PO24000034,71941333ER,משולש תח שמאל מסטר 10+,1124.66,מאושרת,
255084,23/10/2024,10,10,PO24000034,72620220ER,מייצב קד ימין סוברו 15 B4+,187.13,מאושרת,
255084,23/10/2024,10,10,PO24000034,72620221ER,מייצב קד שמאל סוברו 15 B4+,187.13,מאושרת,
255084,23/10/2024,10,10,PO24000034,74372326ER,ב.ג תח ימין לנדקרוזר עד 02,428.48,מאושרת,
255084,23/10/2024,15,15,PO24000034,71900101ER,משולש תח שמאל אופטימה עד 14/סונטה 11-14,1269.28,מאושרת,
255084,23/10/2024,17,17,PO24000034,71371013ER,משולש על שמאל לנדקרוזר 03-09,986.58,מאושרת,
255084,23/10/2024,18,18,PO24000034,73391743ER,ק.ה שמאל טוסון 15+/סונטה 15+/אופטימה 15+,332.16,מאושרת,
255084,23/10/2024,19,19,PO24000034,71041417ER,משולש תח שמאל מוקה 14-20/טראקס 14-22,1417.28,מאושרת,
255084,23/10/2024,20,20,PO24000034,71030201ER,משולש על שמאל דימקס 4X4 04-11,1682.73,מאושרת,
255084,23/10/2024,20,20,PO24000034,71040312ER,משולש תח ימין אסטרה 15+/קרוז 18+,2184.72,מאושרת,
255084,23/10/2024,20,20,PO24000034,71240105ER,משולש תח שמאל דאסטר 10-18,1147.31,מאושרת,
255084,23/10/2024,20,20,PO24000034,71240108ER,משולש תח ימין דאסטר 19+,1442.87,מאושרת,
255084,23/10/2024,20,20,PO24000034,71240109ER,משולש תח שמאל דאסטר 19+,1442.87,מאושרת,
255084,23/10/2024,20,20,PO24000034,71240401ER,משולש תח שמאל דוקר 12+/לודג'י 12+/סנדרו 13-20,914.14,מאושרת,
255084,23/10/2024,20,20,PO24000034,71370854ER,משולש תח ימין ויגו 16+,2550.83,מאושרת,
255084,23/10/2024,20,20,PO24000034,71371867ER,משולש תח שמאל ראב 4 13-18/לקסוס 15 NX+,2489.93,מאושרת,
255084,23/10/2024,20,20,PO24000034,71392213ER,משולש תח שמאל סנטה פה 07-12,1606.24,מאושרת,
255084,23/10/2024,20,20,PO24000034,71451111ER,משולש תח ימין מזדה 2 15+,1523.07,מאושרת,
255084,23/10/2024,20,20,PO24000034,71491616ER,משולש תח ימין פג'רו 07+,3216.94,מאושרת,
255084,23/10/2024,20,20,PO24000034,71491617ER,משולש תח שמאל פג'רו 07+,3216.94,מאושרת,
255084,23/10/2024,20,20,PO24000034,71641215ER,משולש תח ימין ברלינגו 19+ אלומניום,2354.78,מאושרת,
255084,23/10/2024,20,20,PO24000034,71641216ER,משולש תח שמאל ברלינגו 19+ אלומניום,2354.78,מאושרת,
255084,23/10/2024,20,20,PO24000034,71641302ER,משולש תח ימין ג'מפי 07+/אקספרט,1985.71,מאושרת,
255084,23/10/2024,20,20,PO24000034,71641303ER,משולש תח שמאל ג'מפי 07+/אקספרט,1985.71,מאושרת,
255084,23/10/2024,20,20,PO24000034,71680500ER,משולש תח ימין אלטו 09+,1223.80,מאושרת,
