משפחה,תאור משפחה,שעות עבודה,מק'ט,תאור מוצר
73,קצוות הגה,,73941835ER,ק.ה שמאל קליאו 13+/קפצ'ור 13+
73,קצוות הגה,,73941847GSP,ק.ה שמאל קליאו 90-94
73,קצוות הגה,,73941849GSP,ק.ה ימין קליאו 90-94
73,קצוות הגה,,73941851GSP,ק.ה ימין קליאו 94-98
73,קצוות הגה,,73941853GSP,ק.ה שמאל קליאו 94-98
73,קצוות הגה,,73941855GSP,ק.ה ימין קליאו 98-01
73,קצוות הגה,,73941857GSP,ק.ה שמאל קליאו 98-01
73,קצוות הגה,,73941859ARM,ק.ה L קליאו 05+
73,קצוות הגה,,73941861ARM,ק.ה R קליאו 05+
73,קצוות הגה,,73941863ARM,ק.ה ימין קליאו 13+/קפצ'ור
73,קצוות הגה,,73941865ARM,ק.ה שמאל קליאו 13+/קפצ'ור 13+
73,קצוות הגה,,73941900OCAP,ק.ה ימין קנגו 09+/ מרצדס סיטיאן 12+
73,קצוות הגה,,73941902OCAP,ק.ה שמאל קנגו 09+/מרצדס סיטיאן 12+
73,קצוות הגה,,73941904OCAP,ק.ה קנגו עד 08 ימין קליאו 05-12
73,קצוות הגה,,73941906OCAP,ק.ה ימין קנגו 99-08/מיקרה 06+/מגאן עד 03/קליאו 05-10/סניק
73,קצוות הגה,,73941908OCAP,ק.ה שמאל קנגו 99-08/מיקרה 06+/מגאן עד 03/קליאו 05-10/סניק
73,קצוות הגה,,73941940ER,ק.ה ימין קנגו 99-08/מיקרה 06+/מגאן עד 03/קליאו 05-10/סניק
73,קצוות הגה,,73941941ER,ק.ה שמאל קנגו 99-08/מיקרה 06+/מגאן עד 03/קליאו 05-10/סניק
73,קצוות הגה,,73941944ER,ק.ה ימין קנגו 09+/ מרצדס סיטיאן 12+
73,קצוות הגה,,73941945ER,ק.ה שמאל קנגו 09+/מרצדס סיטיאן 12+
73,קצוות הגה,,73941967GSP,ק.ה ימין קנגו עד 99
73,קצוות הגה,,73941969GSP,ק.ה שמאל קנגו עד 99
73,קצוות הגה,,73941971ARM,ק.ה L קנגו מ 99-08  / קליאו 98+ / ניסן מיקרה עד 10
73,קצוות הגה,,73941973ARM,ק.ה R קנגו 08-99 / קליאו 98+ / ניסן מיקרה עד 10
73,קצוות הגה,,73941975GSP,ק.ה ימין קנגו 99-08/מיקרה 06+/מגאן עד 03/קליאו 05-10/סניק
73,קצוות הגה,,73941977GSP,ק.ה שמאל קנגו 99-08/מיקרה 06+/מגאן עד 03/קליאו 05-10/סניק
73,קצוות הגה,,73941979ARM,ק.ה L קנגו 08+
73,קצוות הגה,,73941981ARM,ק.ה R קנגו 08+
73,קצוות הגה,,73950183BAW,ק.ה לה סייבר עד 99 / בונוביל 99-87
73,קצוות הגה,,73950185BAW,ק.ה לה סייבר 00+/בונוביל 00+/לוצרן
73,קצוות הגה,,73950227BAW,מ.ה לקרוס 13+/אימפלה 15+ מקט 22895377
73,קצוות הגה,,73950287BAW,ק.ה אימפלה 13+/להקרוס 11-16
73,קצוות הגה,,73960115BAW,ק.ה פנימי 4X4 CK/יוקון/סוברבן/סיארה
73,קצוות הגה,,73960200ER,ק.ה ימין אוואו
73,קצוות הגה,,73960200OCAP,ק.ה אוואו ימין 05-11
73,קצוות הגה,,73960201ER,ק.ה שמאל אוואו
73,קצוות הגה,,73960289GSP,ק.ה שמאל אוואו
73,קצוות הגה,,73960291ARM,ק.ה L אוואו
73,קצוות הגה,,73960293GSP,ק.ה ימין אוואו
73,קצוות הגה,,73960295ARM,ק.ה R אוואו מ 04-10
73,קצוות הגה,,73960297GSP,ק.ה אוואו 12+
73,קצוות הגה,,73960301GSP,ק.ה שמאל אופטרה 04+
73,קצוות הגה,,73960302ER,ק.ה ימין אופטרה 04+
73,קצוות הגה,,73960303ARM,ק.ה שמאל אופטרה 04+
73,קצוות הגה,,73960303ER,ק.ה שמאל אופטרה 04+
73,קצוות הגה,,73960305ARM,ק.ה ימין אופטרה 04+
73,קצוות הגה,,73960308OCAP,ק.ה שמאל שברולט אופטרה 2003-2012
73,קצוות הגה,,73960399GSP,ק.ה ימין אופטרה 04+
73,קצוות הגה,,73960407BAW,ק.ה אורלנדו
73,קצוות הגה,,73960504ER,ק.ה אימפלה 13+/להקרוס 11-16
73,קצוות הגה,,73960509GSP,ק.ה אימפלה 00-05/לומינה 00-01/קרלו 00+/לקרוס 05+
73,קצוות הגה,,73960510ER,ק.ה אימפלה 00-05/לומינה 00-01/קרלו 00+/לקרוס 05+
73,קצוות הגה,,73960511BAW,ק.ה אימפלה 00-05/לומינה 00-01/קרלו 00+/לקרוס 05+
73,קצוות הגה,,73960810OCAP,ק.ה אפיקה 05-11
73,קצוות הגה,,73960813BAW,ק.ה נובירה / אפיקה
73,קצוות הגה,,73961217GSP,ק.ה חיצוני ואנדורה
73,קצוות הגה,,73961219GSP,ק.ה פנימי ואנדורה
73,קצוות הגה,,73961221BAW,ק.ה חיצוני ואנדורה
73,קצוות הגה,,73961223BAW,ק.ה פנימי ואנדורה
73,קצוות הגה,,73961305ER,ק.ה טראברס
73,קצוות הגה,,73961310ER,ק.ה שמאל טראברס 18+
73,קצוות הגה,,73961311ER,ק.ה ימין טראברס 18+
73,קצוות הגה,,73961325BAW,ק.ה טראברס
73,קצוות הגה,,73961411BAW,ק.ה טראקס 14+/אופל מוקה 14+
73,קצוות הגה,,73961504ER,ק.ה ימין טרייל בלייזר 02-09
73,קצוות הגה,,73961505ER,ק.ה שמאל טרייל בלייזר 02-09
73,קצוות הגה,,73961527BAW,ק.ה ימין טרייל בלייזר 02-09
73,קצוות הגה,,73961529BAW,ק.ה שמאל טרייל בלייזר 02-09
73,קצוות הגה,,73961731BAW,ק.ה לומינה עד 99/ג. פרי/מונטה קרלו
73,קצוות הגה,,73961733GSP,ק.ה לומינה עד 99/ג. פרי/מונטה קרלו
73,קצוות הגה,,73961912ER,ק.ה מליבו 97-12/אלרו/אפלנדר/ביואיק רנדוו
73,קצוות הגה,,73961914ER,ק.ה מליבו 97-12
73,קצוות הגה,,73961916ER,ק.ה ימין מליבו 13+
73,קצוות הגה,,73961917ER,ק.ה שמאל מליבו 13+
73,קצוות הגה,,73961935BAW,ק.ה מליבו 97-04/אלרו/אפלנדר/ביואיק רנדוו
73,קצוות הגה,,73961937GSP,ק.ה מליבו 97-04/אלרו/אפלנדר/ביואיק רנדוו
73,קצוות הגה,,73961939BAW,ק.ה מליבו 05-12
73,קצוות הגה,,73961941GSP,ק.ה מליבו 05-12
73,קצוות הגה,,73961943BAW,ק.ה שמאל מליבו 13+
73,קצוות הגה,,73961945BAW,ק.ה ימין מליבו 13+
73,קצוות הגה,,73962201ER,ק.ה סוואנה 06+/סילברדו 01-10
73,קצוות הגה,,73962247GSP,ק.ה חיצוני סוואנה עד 05/סיארה/CK/יוקון
73,קצוות הגה,,73962249BAW,ק.ה פנימי סוואנה עד 05/סיארה/נבדה/CK 4X2
73,קצוות הגה,,73962251BAW,ק.ה חיצוני סוואנה עד 05/סיארה/CK/יוקון
73,קצוות הגה,,73962253GSP,ק.ה פנימי סוואנה עד 05/סיארה/נבדה/CK 4X2
73,קצוות הגה,,73962255BAW,ק.ה.חיצוני סוואנה 2500 03-05/סוואנה 09-03
73,קצוות הגה,,73962257GSP,ק.ה סוואנה 06+/סילברדו 01-10
73,קצוות הגה,,73962259BAW,ק.ה סוואנה 06+/סילברדו 01-10
73,קצוות הגה,,73962261BAW,ק.ה סילברדו 11+
73,קצוות הגה,,73962363GSP,ק.ה פנימי סונומה 4X4/ג'ימי 4X4
73,קצוות הגה,,73962365GSP,ק.ה חיצוני סונומה 4X2/ג'ימי 4X2/קטלס/אלקמינו
73,קצוות הגה,,73962367GSP,ק.ה פנימי סונומה 4X2/ג'ימי 4X2/קטלס/אלקמינו ES2034
73,קצוות הגה,,73962369BAW,ק.ה פנימי סונומה 4X4/ג'ימי 4X4
73,קצוות הגה,,73962371BAW,ק.ה חיצוני סונומה 4X2/ג'ימי 4X2/קטלס/אלקמינו
73,קצוות הגה,,73962373BAW,ק.ה פנימי סונומה 4X2/ג'ימי 4X2/קטלס/אלקמינו ES2034
73,קצוות הגה,,73962375BAW,ק.ה חיצוני סונומה 4X4/ג'ימי 4X4
73,קצוות הגה,,73962405ER,ק.ה סוניק/אוואו 12+
73,קצוות הגה,,73962677BAW,ק.ה סילברדו 2011+
73,קצוות הגה,,73962779GSP,ק.ה חיצוני ספארי/אסטרו הברגה 24 סמ
73,קצוות הגה,,73962781GSP,ק.ה פנימי ספארי/אסטרו/ג.פרי 77-73
73,קצוות הגה,,73962783BAW,ק.ה חיצוני ספארי/אסטרו הברגה 24 סמ
73,קצוות הגה,,73962785BAW,ק.ה פנימי ספארי/אסטרו/ג.פרי 77-73
73,קצוות הגה,,73962802ER,ק.ה ימין ספארק 16+
73,קצוות הגה,,73962802OCAP,ק.ה ספארק עד 05 / מטיס  95-00
73,קצוות הגה,,73962803ER,ק.ה שמאל ספארק 16+
73,קצוות הגה,,73962804OCAP,ק.ה ספארק עד 15
73,קצוות הגה,,73962820ER,ק.ה ספארק עד 15
73,קצוות הגה,,73962987BAW,ק.ה קוואליר ES3374
73,קצוות הגה,,73962989GSP,ק.ה קוואליר ES3374
73,קצוות הגה,,73963091BAW,ק.ה קולורדו
73,קצוות הגה,,73963101BAW,מחבר מוט הגה לתפוח קורסיקה + דייהו
73,קצוות הגה,,73963193BAW,ק.ה ימין קורסיקה/סנבירד/טמפסט
73,קצוות הגה,,73963195BAW,ק.ה שמאל קורסיקה/סנבירד/טמפסט
73,קצוות הגה,,73963197GSP,ק.ה ימין קורסיקה/סנבירד/טמפסט
73,קצוות הגה,,73963199GSP,ק.ה שמאל קורסיקה/סנבירד/טמפסט
73,קצוות הגה,,73963202ER,ק.ה קפטיבה 11+ ספורט
73,קצוות הגה,,73963203ARM,ק.ה קפטיבה מ 07-15
73,קצוות הגה,,73963206OCAP,ק.ה קפטיבה 06-18
73,קצוות הגה,,73963226ER,ק.ה קפטיבה
73,קצוות הגה,,73970105BAW,ק.ה אבנג'ר 09-10/קליבר 09+/ג'ורני 09+/פטריוט 07+
73,קצוות הגה,,73970105ER,ק.ה אבנג'ר 09-10/קליבר 09+/ג'ורני 09+/פטריוט 07+
73,קצוות הגה,,73970307BAW,ק.ה R דודג ניטרו 10130014
73,קצוות הגה,,73970309BAW,ק.ה L דודג ניטרו 10130015
73,קצוות הגה,,73970311BAW,ק.ה שמאל דודג ניטרו 07+
73,קצוות הגה,,73970313BAW,ק.ה ימין דודג ניטרו 07+
73,קצוות הגה,,73970515BAW,ק.ה שמאל ראם 03-12  קצר
73,קצוות הגה,,73970517BAW,ק.ה ימין ראם 08-16 קצר
73,קצוות הגה,,73980301ER,ק.ה ימין קדילק SRX/STS
73,קצוות הגה,,73980302ER,ק.ה שמאל קדילק SRX/STS
73,קצוות הגה,,73980319BAW,ק.ה ימין קדילק SRX/STS
73,קצוות הגה,,73980321BAW,ק.ה שמאל קדילק 10-16 SRX/קדילק STS
73,קצוות הגה,,73980602ER,ק.ה קאדילק 17 XT5+
73,קצוות הגה,,73990123BAW,ק.ה קרייזלר 300-M 05-98
73,קצוות הגה,,73990125BAW,ק.ה קרייזלר 05 C300+
73,קצוות הגה,,73990202BAW,ק.ה קרייזלר 99 M300+
73,קצוות הגה,,73990427BAW,ק.ה טאון קאנטרי 07-05
73,קצוות הגה,,73990429BAW,ק.ה טאון קאנטרי 12-08 / וויאג ר 11-07 / ג. וויאג ר
73,קצוות הגה,,73990431BAW,ק.ה טאון קאנטרי 08-16
73,קצוות הגה,,73990533BAW,ק.ה R סברינג עד 06
73,קצוות הגה,,73990535BAW,ק.ה L סברינג עד 06
73,קצוות הגה,,73990637GSP,ק.ה וויאג'ר 01+/טאון קאנטרי 01-04
73,קצוות הגה,,73990639BAW,ק.ה וויאג ר 01+ / טאון קאנטרי 04-01
73,קצוות הגה,,73990741BAW,ק.ה קרייזלר ויז'ן מקט
73,קצוות הגה,,73990801ER,ק.ה ימין סברינג 01-06/סטרטוס עד 00
73,קצוות הגה,,73990802ER,ק.ה שמאל סברינג 01-06/סטרטוס עד 00
73,קצוות הגה,,73990843BAW,ק.ה ימין סברינג 01-06/סטרטוס עד 00
73,קצוות הגה,,73990845BAW,ק.ה שמאל סברינג 01-06/סטרטוס עד 00
73,קצוות הגה,,73990847GSP,ק.ה ימין סברינג 01-06/סטרטוס עד 00
73,קצוות הגה,,73990849GSP,ק.ה שמאל סברינג 01-06/סטרטוס עד 00
73,קצוות הגה,,73991051BAW,ק.ה ניאון/וויאג'ר עד 00
73,קצוות הגה,,73991053GSP,ק.ה ניאון/וויאג'ר עד 00
73,קצוות הגה,,74580581ARM,ק.ה. L פביה 01+/ רומסטר/ פולו 03+/ איביזה 07-02
73,קצוות הגה,,76640506ER,תפוח תחתון סיטרואן C3 מ-10 / C אליזה / פיג'ו 301 / פיג'ו 20
73,קצוות הגה,,E,ק.ה שמאל פיקנטו 17+
73,קצוות הגה,,G1011,קצה הגה יונדאי I10 L  2014-
73,קצוות הגה,,G262,ק.ה היילוקס 4540639135
73,קצוות הגה,,G321,ק.ה. R פוקוס 134-FO
73,קצוות הגה,,G322,ק.ה. L פוקוס 135-FO
73,קצוות הגה,,G338,ק.ה R פנימי אומגה 93-86 89-5ק.ה L פנימי אומגה 93-86 88-5
73,קצוות הגה,,G339,קצה הגה אופל אומגה L  1986-1993
73,קצוות הגה,,G373,ק.ה R קרינה 96+ //אוונסיס עד 03.
73,קצוות הגה,,G374,ק.ה L קרינה 96+ //אוונסיס עד 03.
73,קצוות הגה,,G4860,ק.ה טרנספורטר 2-T
73,קצוות הגה,,G821,ק.ה גטס עד 06 / סנטה פה ע
74,תפוחי פרונט,,74020101GSP,ב.ג תח ימין אאודי 80 עד 89/פסאט הגה כח 17 ממ
74,תפוחי פרונט,,74020105BAW,ב.ג. אאודי 80/90
74,תפוחי פרונט,,74020107BAW,ב.ג תח ימין אאודי 80 אובלי 17 86-90 ממ
74,תפוחי פרונט,,74020109BAW,ב.ג תח שמאל A80 אובלי 86-90 19 ממ
74,תפוחי פרונט,,74020110BAW,ב.ג תח ימין A80 אובלי 86-90 19 ממ
74,תפוחי פרונט,,74020113BAW,ב.ג תח וינט אאודי 80 91-96 19 ממ
74,תפוחי פרונט,,74020115BAW,ב.ג תח שמאל וינט אאודי 19 ממ 91+
74,תפוחי פרונט,,74020502ER,ב.ג תח אאודי 08 A4+
74,תפוחי פרונט,,74020504OCAP,ב.ג תח אודי Q5/+A5 A4
74,תפוחי פרונט,,74021400OCAP,ב.ג תח ימין 06 TT+
74,תפוחי פרונט,,74021402OCAP,ב.ג תח שמאל 06 TT+
74,תפוחי פרונט,,74030117BAW,ב.ג על איפון 4X2+4X4
74,תפוחי פרונט,,74030119BAW,ב.ג תח איפון 4X2
74,תפוחי פרונט,,74030121BAW,ב.ג תח איפון 4X4/טרופר עד 98/דימקס/רודאו
74,תפוחי פרונט,,74030123GSP,ב.ג על איפון 4X2+4X4
74,תפוחי פרונט,,74030125GSP,ב.ג תח איפון 4X2
74,תפוחי פרונט,,74030127GSP,ב.ג תח איפון 4X4/טרופר עד 98/דימקס/רודאו
74,תפוחי פרונט,,74030200OCAP,ב.ג תח דימקס 02-06 4X2
74,תפוחי פרונט,,74030201ORG,ב.ג על דימקס 4X2
74,תפוחי פרונט,,74030202ER,ב.ג על דימקס 4X2
74,תפוחי פרונט,,74030202OCAP,ב.ג על דימקס מ 02
74,תפוחי פרונט,,74030204ER,ב.ג על דימקס 4X4/טרופר/רודאו
74,תפוחי פרונט,,74030206ER,ב.ג תח איפון 4X4/טרופר עד 98/דימקס/רודאו
74,תפוחי פרונט,,74030229BAW,ב.ג על דימקס 4X2
74,תפוחי פרונט,,74030331GSP,ב.ג על טרופר/דימקס 4X4/רודאו 3 ברגים
74,תפוחי פרונט,,74030333BAW,ב.ג על טרופר/דימקס 4X4/רודאו 3 ברגים
74,תפוחי פרונט,,74030335BAW,ב.ג תח טרופר 99+
74,תפוחי פרונט,,74030337GSP,ב.ג תח טרופר 99+
74,תפוחי פרונט,,74040141GSP,ב.ג תח שמאל אומגה 86-93
74,תפוחי פרונט,,74040143GSP,ב.ג תח ימין אומגה 86-93
74,תפוחי פרונט,,74040204ER,ב.ג תח אינסיגניה 08-17
74,תפוחי פרונט,,74040304OCAP,ב.ג תח אסטרה 04-09 וקטרה 96-02
74,תפוחי פרונט,,74040345ARM,ב.ג תח אסטרה 98-03/וקטרה 96-01/זפירה
74,תפוחי פרונט,,74040347GSP,ב.ג תח אסטרה 98-03/וקטרה 96-01/זפירה
74,תפוחי פרונט,,74040349BAW,ב.ג תח אסטרה 98-03/וקטרה 96-01/זפירה
74,תפוחי פרונט,,74040553ARM,ב.ג תח ויוארו/טראפיק/לגונה 07-02
74,תפוחי פרונט,,74041055GSP,ב.ג תח קדט/רייסר/סופר רייסר/לנוס/אספרו
74,תפוחי פרונט,,74041100OCAP,ב.ג תח קורסה 06+/מיטו/נמו/פיורנו 08+/גרנד פונטו 06+
74,תפוחי פרונט,,74041102OCAP,ב.ג תח קורסה מ 06-14 מיטו נמו פיורינו מ 08 ג.פונטו מ 05-12
74,תפוחי פרונט,,74041157GSP,ב.ג תח קורסה 82-96/טיגרה עד 96
74,תפוחי פרונט,,74041159BAW,ב.ג תח קורסה 82-96/טיגרה עד 96
74,תפוחי פרונט,,74041161GSP,ב.ג תח קורסה 96-00/טיגרה 96-00
74,תפוחי פרונט,,74041163BAW,ב.ג תח קורסה 96-00/טיגרה 96-00
74,תפוחי פרונט,,74041165BAW,ב.ג תח קורסה 01-05
74,תפוחי פרונט,,74041167GSP,ב.ג תח קורסה 01-05
74,תפוחי פרונט,,74041169ARM,ב.ג תח קורסה 06+/מיטו/נמו/פיורנו 08+/גרנד פונטו 06+
74,תפוחי פרונט,,74080771ARM,ב.ג תח אלפא 164/לנצ'יה טמה קונוס 13 ממ
74,תפוחי פרונט,,74080773ARM,ב.ג תח אלפא 164/לנצ'יה טמה קונוס 15 ממ
74,תפוחי פרונט,,74109108ER,ב.ג תח סיויוק 12-16
74,תפוחי פרונט,,74140100OCAP,ב.ג תח ב.מ.וו X3 מ 04-10
74,תפוחי פרונט,,74140175BAW,ב.ג תח ב.מ.וו 04 X3+
74,תפוחי פרונט,,74140202OCAP,ב.ג תח ב.מ.וו  X5 מ 00-07
74,תפוחי פרונט,,74140277BAW,ב.ג על X5 עד 2006
74,תפוחי פרונט,,74140300OCAP,ב.ג תח דיילי עד 06
74,תפוחי פרונט,,74140404OCAP,ב.ג תח ב.מ.וו סדרה 05 E90 3+
74,תפוחי פרונט,,74140479BAW,ב.ג תח ב.מ.וו סדרה 82-98 E36 3 ארוך
74,תפוחי פרונט,,74140481GSP,ב.ג תח ב.מ.וו סדרה 91-98 E36 3 קצר
74,תפוחי פרונט,,74140483BAW,ב.ג תח ב.מ.וו סדרה 91-98 E36 3 קצר
74,תפוחי פרונט,,74140483GSP,ב.ג תח ב.מ.וו סדרה 82-98 E36 3 ארוך
74,תפוחי פרונט,,74140806OCAP,ב.ג תח ימין מיני קופר 01-06
74,תפוחי פרונט,,74140808OCAP,ב.ג תח שמאל מיני קופר 01-06
74,תפוחי פרונט,,74140810OCAP,ב.ג תח ימין מיני קופר 06-10
74,תפוחי פרונט,,74140812OCAP,ב.ג תח שמאל מיני קופר 06-10
74,תפוחי פרונט,,74140822OCAP,ב.ג תח מיני קופר 06-10
74,תפוחי פרונט,,74200107ER,ב.ג תח גרנד שירוקי עד 05
74,תפוחי פרונט,,74200108ER,ב.ג תח גרנד שירוקי 99-04/רנגלר 07-12
74,תפוחי פרונט,,74200109ER,ב.ג על גרנד שירוקי 05-10
74,תפוחי פרונט,,74200110ER,ב.ג תח גרנד שירוקי 05-10/ניטרו 07-12/ליברטי 08-12
74,תפוחי פרונט,,74200112ER,ב.ג על גרנד שירוקי 12+
74,תפוחי פרונט,,74200113ER,ב.ג תח גרנד שירוקי 12+/דורנגו 12+
74,תפוחי פרונט,,74200187BAW,ב.ג תח גרנד שירוקי 99-04/רנגלר 07-12
74,תפוחי פרונט,,74200189BAW,ב.ג תח גרנד שירוקי 12+/דורנגו 12+
74,תפוחי פרונט,,74200210ER,ב.ג תח ליברטי 01+
74,תפוחי פרונט,,74200291BAW,ב.ג תח ג'יפ ליברטי/גרנד שירוקי עד 04
74,תפוחי פרונט,,74200393GSP,ב.ג תח ג'יפ סופה
74,תפוחי פרונט,,74200395GSP,ב.ג על ג'יפ סופה
74,תפוחי פרונט,,74200397BAW,ב.ג על ג'יפ סופה
74,תפוחי פרונט,,74200399BAW,ב.ג תח ג'יפ סופה
74,תפוחי פרונט,,74200901GSP,ב.ג על ג'יפ 6
74,תפוחי פרונט,,74200903GSP,ב.ג תח ג'יפ 6
74,תפוחי פרונט,,74220200OCAP,ב.ג תח דיסקברי 09-16
74,תפוחי פרונט,,74220301ER,ב.ג תח דיפנדר 85-00
74,תפוחי פרונט,,74220401ER,ב.ג תח פרילנדר 07-15
74,תפוחי פרונט,,74220501ER,ב.ג תח ריינג' רובר 03-12
